# NE_LO   sin2theta_W   A(s)   dchi2
    1    2.133333E-02    6.833790E-02    6.355969E+03
    2    2.133333E-02    6.833790E-02    4.638853E+03
    3    2.133333E-02    6.833790E-02    3.507205E+03
    4    2.133333E-02    6.833790E-02    2.667060E+03
    1    2.150000E-02    6.863449E-02    6.351923E+03
    2    2.150000E-02    6.863449E-02    4.635900E+03
    3    2.150000E-02    6.863449E-02    3.504973E+03
    4    2.150000E-02    6.863449E-02    2.665362E+03
    1    2.166667E-02    6.893171E-02    6.347869E+03
    2    2.166667E-02    6.893171E-02    4.632942E+03
    3    2.166667E-02    6.893171E-02    3.502736E+03
    4    2.166667E-02    6.893171E-02    2.663662E+03
    1    2.183333E-02    6.922958E-02    6.343808E+03
    2    2.183333E-02    6.922958E-02    4.629978E+03
    3    2.183333E-02    6.922958E-02    3.500495E+03
    4    2.183333E-02    6.922958E-02    2.661957E+03
    1    2.200000E-02    6.952809E-02    6.339740E+03
    2    2.200000E-02    6.952809E-02    4.627009E+03
    3    2.200000E-02    6.952809E-02    3.498250E+03
    4    2.200000E-02    6.952809E-02    2.660250E+03
    1    2.216667E-02    6.982724E-02    6.335664E+03
    2    2.216667E-02    6.982724E-02    4.624034E+03
    3    2.216667E-02    6.982724E-02    3.496001E+03
    4    2.216667E-02    6.982724E-02    2.658540E+03
    1    2.233333E-02    7.012704E-02    6.331580E+03
    2    2.233333E-02    7.012704E-02    4.621054E+03
    3    2.233333E-02    7.012704E-02    3.493748E+03
    4    2.233333E-02    7.012704E-02    2.656827E+03
    1    2.250000E-02    7.042747E-02    6.327490E+03
    2    2.250000E-02    7.042747E-02    4.618068E+03
    3    2.250000E-02    7.042747E-02    3.491491E+03
    4    2.250000E-02    7.042747E-02    2.655110E+03
    1    2.266667E-02    7.072855E-02    6.323392E+03
    2    2.266667E-02    7.072855E-02    4.615077E+03
    3    2.266667E-02    7.072855E-02    3.489229E+03
    4    2.266667E-02    7.072855E-02    2.653390E+03
    1    2.283333E-02    7.103028E-02    6.319286E+03
    2    2.283333E-02    7.103028E-02    4.612081E+03
    3    2.283333E-02    7.103028E-02    3.486964E+03
    4    2.283333E-02    7.103028E-02    2.651668E+03
    1    2.300000E-02    7.133264E-02    6.315173E+03
    2    2.300000E-02    7.133264E-02    4.609079E+03
    3    2.300000E-02    7.133264E-02    3.484694E+03
    4    2.300000E-02    7.133264E-02    2.649942E+03
    1    2.316667E-02    7.163564E-02    6.311053E+03
    2    2.316667E-02    7.163564E-02    4.606072E+03
    3    2.316667E-02    7.163564E-02    3.482421E+03
    4    2.316667E-02    7.163564E-02    2.648213E+03
    1    2.333333E-02    7.193929E-02    6.306925E+03
    2    2.333333E-02    7.193929E-02    4.603059E+03
    3    2.333333E-02    7.193929E-02    3.480143E+03
    4    2.333333E-02    7.193929E-02    2.646481E+03
    1    2.350000E-02    7.224358E-02    6.302790E+03
    2    2.350000E-02    7.224358E-02    4.600041E+03
    3    2.350000E-02    7.224358E-02    3.477861E+03
    4    2.350000E-02    7.224358E-02    2.644746E+03
    1    2.366667E-02    7.254851E-02    6.298647E+03
    2    2.366667E-02    7.254851E-02    4.597018E+03
    3    2.366667E-02    7.254851E-02    3.475575E+03
    4    2.366667E-02    7.254851E-02    2.643007E+03
    1    2.383333E-02    7.285409E-02    6.294497E+03
    2    2.383333E-02    7.285409E-02    4.593989E+03
    3    2.383333E-02    7.285409E-02    3.473286E+03
    4    2.383333E-02    7.285409E-02    2.641266E+03
    1    2.400000E-02    7.316030E-02    6.290340E+03
    2    2.400000E-02    7.316030E-02    4.590955E+03
    3    2.400000E-02    7.316030E-02    3.470992E+03
    4    2.400000E-02    7.316030E-02    2.639522E+03
    1    2.416667E-02    7.346716E-02    6.286176E+03
    2    2.416667E-02    7.346716E-02    4.587915E+03
    3    2.416667E-02    7.346716E-02    3.468694E+03
    4    2.416667E-02    7.346716E-02    2.637774E+03
    1    2.433333E-02    7.377466E-02    6.282004E+03
    2    2.433333E-02    7.377466E-02    4.584871E+03
    3    2.433333E-02    7.377466E-02    3.466392E+03
    4    2.433333E-02    7.377466E-02    2.636024E+03
    1    2.450000E-02    7.408281E-02    6.277825E+03
    2    2.450000E-02    7.408281E-02    4.581820E+03
    3    2.450000E-02    7.408281E-02    3.464086E+03
    4    2.450000E-02    7.408281E-02    2.634270E+03
    1    2.466667E-02    7.439159E-02    6.273638E+03
    2    2.466667E-02    7.439159E-02    4.578765E+03
    3    2.466667E-02    7.439159E-02    3.461776E+03
    4    2.466667E-02    7.439159E-02    2.632513E+03
    1    2.483333E-02    7.470102E-02    6.269444E+03
    2    2.483333E-02    7.470102E-02    4.575704E+03
    3    2.483333E-02    7.470102E-02    3.459461E+03
    4    2.483333E-02    7.470102E-02    2.630753E+03
    1    2.500000E-02    7.501109E-02    6.265243E+03
    2    2.500000E-02    7.501109E-02    4.572638E+03
    3    2.500000E-02    7.501109E-02    3.457143E+03
    4    2.500000E-02    7.501109E-02    2.628991E+03
    1    2.516667E-02    7.532180E-02    6.261035E+03
    2    2.516667E-02    7.532180E-02    4.569567E+03
    3    2.516667E-02    7.532180E-02    3.454821E+03
    4    2.516667E-02    7.532180E-02    2.627225E+03
    1    2.533333E-02    7.563316E-02    6.256819E+03
    2    2.533333E-02    7.563316E-02    4.566490E+03
    3    2.533333E-02    7.563316E-02    3.452495E+03
    4    2.533333E-02    7.563316E-02    2.625456E+03
    1    2.550000E-02    7.594515E-02    6.252596E+03
    2    2.550000E-02    7.594515E-02    4.563408E+03
    3    2.550000E-02    7.594515E-02    3.450165E+03
    4    2.550000E-02    7.594515E-02    2.623684E+03
    1    2.566667E-02    7.625779E-02    6.248366E+03
    2    2.566667E-02    7.625779E-02    4.560320E+03
    3    2.566667E-02    7.625779E-02    3.447830E+03
    4    2.566667E-02    7.625779E-02    2.621909E+03
    1    2.583333E-02    7.657107E-02    6.244129E+03
    2    2.583333E-02    7.657107E-02    4.557228E+03
    3    2.583333E-02    7.657107E-02    3.445492E+03
    4    2.583333E-02    7.657107E-02    2.620130E+03
    1    2.600000E-02    7.688499E-02    6.239884E+03
    2    2.600000E-02    7.688499E-02    4.554130E+03
    3    2.600000E-02    7.688499E-02    3.443150E+03
    4    2.600000E-02    7.688499E-02    2.618349E+03
    1    2.616667E-02    7.719956E-02    6.235632E+03
    2    2.616667E-02    7.719956E-02    4.551026E+03
    3    2.616667E-02    7.719956E-02    3.440804E+03
    4    2.616667E-02    7.719956E-02    2.616565E+03
    1    2.633333E-02    7.751477E-02    6.231373E+03
    2    2.633333E-02    7.751477E-02    4.547918E+03
    3    2.633333E-02    7.751477E-02    3.438454E+03
    4    2.633333E-02    7.751477E-02    2.614778E+03
    1    2.650000E-02    7.783061E-02    6.227106E+03
    2    2.650000E-02    7.783061E-02    4.544804E+03
    3    2.650000E-02    7.783061E-02    3.436099E+03
    4    2.650000E-02    7.783061E-02    2.612988E+03
    1    2.666667E-02    7.814711E-02    6.222833E+03
    2    2.666667E-02    7.814711E-02    4.541685E+03
    3    2.666667E-02    7.814711E-02    3.433741E+03
    4    2.666667E-02    7.814711E-02    2.611194E+03
    1    2.683333E-02    7.846424E-02    6.218552E+03
    2    2.683333E-02    7.846424E-02    4.538561E+03
    3    2.683333E-02    7.846424E-02    3.431379E+03
    4    2.683333E-02    7.846424E-02    2.609398E+03
    1    2.700000E-02    7.878202E-02    6.214264E+03
    2    2.700000E-02    7.878202E-02    4.535431E+03
    3    2.700000E-02    7.878202E-02    3.429013E+03
    4    2.700000E-02    7.878202E-02    2.607599E+03
    1    2.716667E-02    7.910043E-02    6.209969E+03
    2    2.716667E-02    7.910043E-02    4.532296E+03
    3    2.716667E-02    7.910043E-02    3.426643E+03
    4    2.716667E-02    7.910043E-02    2.605797E+03
    1    2.733333E-02    7.941949E-02    6.205667E+03
    2    2.733333E-02    7.941949E-02    4.529156E+03
    3    2.733333E-02    7.941949E-02    3.424269E+03
    4    2.733333E-02    7.941949E-02    2.603991E+03
    1    2.750000E-02    7.973920E-02    6.201357E+03
    2    2.750000E-02    7.973920E-02    4.526011E+03
    3    2.750000E-02    7.973920E-02    3.421891E+03
    4    2.750000E-02    7.973920E-02    2.602183E+03
    1    2.766667E-02    8.005954E-02    6.197040E+03
    2    2.766667E-02    8.005954E-02    4.522861E+03
    3    2.766667E-02    8.005954E-02    3.419509E+03
    4    2.766667E-02    8.005954E-02    2.600372E+03
    1    2.783333E-02    8.038053E-02    6.192717E+03
    2    2.783333E-02    8.038053E-02    4.519705E+03
    3    2.783333E-02    8.038053E-02    3.417123E+03
    4    2.783333E-02    8.038053E-02    2.598557E+03
    1    2.800000E-02    8.070216E-02    6.188386E+03
    2    2.800000E-02    8.070216E-02    4.516544E+03
    3    2.800000E-02    8.070216E-02    3.414733E+03
    4    2.800000E-02    8.070216E-02    2.596740E+03
    1    2.816667E-02    8.102443E-02    6.184048E+03
    2    2.816667E-02    8.102443E-02    4.513378E+03
    3    2.816667E-02    8.102443E-02    3.412340E+03
    4    2.816667E-02    8.102443E-02    2.594920E+03
    1    2.833333E-02    8.134734E-02    6.179702E+03
    2    2.833333E-02    8.134734E-02    4.510207E+03
    3    2.833333E-02    8.134734E-02    3.409942E+03
    4    2.833333E-02    8.134734E-02    2.593096E+03
    1    2.850000E-02    8.167090E-02    6.175350E+03
    2    2.850000E-02    8.167090E-02    4.507030E+03
    3    2.850000E-02    8.167090E-02    3.407540E+03
    4    2.850000E-02    8.167090E-02    2.591270E+03
    1    2.866667E-02    8.199509E-02    6.170991E+03
    2    2.866667E-02    8.199509E-02    4.503849E+03
    3    2.866667E-02    8.199509E-02    3.405135E+03
    4    2.866667E-02    8.199509E-02    2.589441E+03
    1    2.883333E-02    8.231993E-02    6.166624E+03
    2    2.883333E-02    8.231993E-02    4.500662E+03
    3    2.883333E-02    8.231993E-02    3.402726E+03
    4    2.883333E-02    8.231993E-02    2.587608E+03
    1    2.900000E-02    8.264542E-02    6.162251E+03
    2    2.900000E-02    8.264542E-02    4.497470E+03
    3    2.900000E-02    8.264542E-02    3.400312E+03
    4    2.900000E-02    8.264542E-02    2.585773E+03
    1    2.916667E-02    8.297154E-02    6.157870E+03
    2    2.916667E-02    8.297154E-02    4.494272E+03
    3    2.916667E-02    8.297154E-02    3.397895E+03
    4    2.916667E-02    8.297154E-02    2.583935E+03
    1    2.933333E-02    8.329831E-02    6.153482E+03
    2    2.933333E-02    8.329831E-02    4.491070E+03
    3    2.933333E-02    8.329831E-02    3.395474E+03
    4    2.933333E-02    8.329831E-02    2.582094E+03
    1    2.950000E-02    8.362572E-02    6.149088E+03
    2    2.950000E-02    8.362572E-02    4.487863E+03
    3    2.950000E-02    8.362572E-02    3.393049E+03
    4    2.950000E-02    8.362572E-02    2.580250E+03
    1    2.966667E-02    8.395377E-02    6.144686E+03
    2    2.966667E-02    8.395377E-02    4.484650E+03
    3    2.966667E-02    8.395377E-02    3.390620E+03
    4    2.966667E-02    8.395377E-02    2.578403E+03
    1    2.983333E-02    8.428246E-02    6.140277E+03
    2    2.983333E-02    8.428246E-02    4.481432E+03
    3    2.983333E-02    8.428246E-02    3.388187E+03
    4    2.983333E-02    8.428246E-02    2.576553E+03
    1    3.000000E-02    8.461180E-02    6.135861E+03
    2    3.000000E-02    8.461180E-02    4.478209E+03
    3    3.000000E-02    8.461180E-02    3.385750E+03
    4    3.000000E-02    8.461180E-02    2.574700E+03
    1    3.016667E-02    8.494177E-02    6.131438E+03
    2    3.016667E-02    8.494177E-02    4.474981E+03
    3    3.016667E-02    8.494177E-02    3.383310E+03
    4    3.016667E-02    8.494177E-02    2.572844E+03
    1    3.033333E-02    8.527239E-02    6.127008E+03
    2    3.033333E-02    8.527239E-02    4.471748E+03
    3    3.033333E-02    8.527239E-02    3.380866E+03
    4    3.033333E-02    8.527239E-02    2.570985E+03
    1    3.050000E-02    8.560365E-02    6.122571E+03
    2    3.050000E-02    8.560365E-02    4.468510E+03
    3    3.050000E-02    8.560365E-02    3.378417E+03
    4    3.050000E-02    8.560365E-02    2.569123E+03
    1    3.066667E-02    8.593556E-02    6.118127E+03
    2    3.066667E-02    8.593556E-02    4.465267E+03
    3    3.066667E-02    8.593556E-02    3.375965E+03
    4    3.066667E-02    8.593556E-02    2.567258E+03
    1    3.083333E-02    8.626810E-02    6.113677E+03
    2    3.083333E-02    8.626810E-02    4.462018E+03
    3    3.083333E-02    8.626810E-02    3.373509E+03
    4    3.083333E-02    8.626810E-02    2.565391E+03
    1    3.100000E-02    8.660129E-02    6.109219E+03
    2    3.100000E-02    8.660129E-02    4.458765E+03
    3    3.100000E-02    8.660129E-02    3.371049E+03
    4    3.100000E-02    8.660129E-02    2.563520E+03
    1    3.116667E-02    8.693512E-02    6.104754E+03
    2    3.116667E-02    8.693512E-02    4.455506E+03
    3    3.116667E-02    8.693512E-02    3.368586E+03
    4    3.116667E-02    8.693512E-02    2.561647E+03
    1    3.133333E-02    8.726960E-02    6.100282E+03
    2    3.133333E-02    8.726960E-02    4.452242E+03
    3    3.133333E-02    8.726960E-02    3.366118E+03
    4    3.133333E-02    8.726960E-02    2.559770E+03
    1    3.150000E-02    8.760471E-02    6.095803E+03
    2    3.150000E-02    8.760471E-02    4.448974E+03
    3    3.150000E-02    8.760471E-02    3.363647E+03
    4    3.150000E-02    8.760471E-02    2.557891E+03
    1    3.166667E-02    8.794047E-02    6.091318E+03
    2    3.166667E-02    8.794047E-02    4.445700E+03
    3    3.166667E-02    8.794047E-02    3.361172E+03
    4    3.166667E-02    8.794047E-02    2.556009E+03
    1    3.183333E-02    8.827687E-02    6.086825E+03
    2    3.183333E-02    8.827687E-02    4.442421E+03
    3    3.183333E-02    8.827687E-02    3.358693E+03
    4    3.183333E-02    8.827687E-02    2.554124E+03
    1    3.200000E-02    8.861391E-02    6.082326E+03
    2    3.200000E-02    8.861391E-02    4.439137E+03
    3    3.200000E-02    8.861391E-02    3.356210E+03
    4    3.200000E-02    8.861391E-02    2.552236E+03
    1    3.216667E-02    8.895159E-02    6.077819E+03
    2    3.216667E-02    8.895159E-02    4.435848E+03
    3    3.216667E-02    8.895159E-02    3.353723E+03
    4    3.216667E-02    8.895159E-02    2.550345E+03
    1    3.233333E-02    8.928992E-02    6.073306E+03
    2    3.233333E-02    8.928992E-02    4.432554E+03
    3    3.233333E-02    8.928992E-02    3.351233E+03
    4    3.233333E-02    8.928992E-02    2.548451E+03
    1    3.250000E-02    8.962889E-02    6.068786E+03
    2    3.250000E-02    8.962889E-02    4.429255E+03
    3    3.250000E-02    8.962889E-02    3.348739E+03
    4    3.250000E-02    8.962889E-02    2.546554E+03
    1    3.266667E-02    8.996850E-02    6.064259E+03
    2    3.266667E-02    8.996850E-02    4.425951E+03
    3    3.266667E-02    8.996850E-02    3.346241E+03
    4    3.266667E-02    8.996850E-02    2.544654E+03
    1    3.283333E-02    9.030875E-02    6.059725E+03
    2    3.283333E-02    9.030875E-02    4.422642E+03
    3    3.283333E-02    9.030875E-02    3.343739E+03
    4    3.283333E-02    9.030875E-02    2.542752E+03
    1    3.300000E-02    9.064964E-02    6.055184E+03
    2    3.300000E-02    9.064964E-02    4.419328E+03
    3    3.300000E-02    9.064964E-02    3.341233E+03
    4    3.300000E-02    9.064964E-02    2.540847E+03
    1    3.316667E-02    9.099118E-02    6.050637E+03
    2    3.316667E-02    9.099118E-02    4.416009E+03
    3    3.316667E-02    9.099118E-02    3.338724E+03
    4    3.316667E-02    9.099118E-02    2.538938E+03
    1    3.333333E-02    9.133336E-02    6.046082E+03
    2    3.333333E-02    9.133336E-02    4.412685E+03
    3    3.333333E-02    9.133336E-02    3.336211E+03
    4    3.333333E-02    9.133336E-02    2.537027E+03
    1    3.350000E-02    9.167618E-02    6.041521E+03
    2    3.350000E-02    9.167618E-02    4.409356E+03
    3    3.350000E-02    9.167618E-02    3.333694E+03
    4    3.350000E-02    9.167618E-02    2.535113E+03
    1    3.366667E-02    9.201964E-02    6.036953E+03
    2    3.366667E-02    9.201964E-02    4.406022E+03
    3    3.366667E-02    9.201964E-02    3.331173E+03
    4    3.366667E-02    9.201964E-02    2.533196E+03
    1    3.383333E-02    9.236375E-02    6.032378E+03
    2    3.383333E-02    9.236375E-02    4.402683E+03
    3    3.383333E-02    9.236375E-02    3.328649E+03
    4    3.383333E-02    9.236375E-02    2.531277E+03
    1    3.400000E-02    9.270850E-02    6.027796E+03
    2    3.400000E-02    9.270850E-02    4.399339E+03
    3    3.400000E-02    9.270850E-02    3.326121E+03
    4    3.400000E-02    9.270850E-02    2.529354E+03
    1    3.416667E-02    9.305389E-02    6.023208E+03
    2    3.416667E-02    9.305389E-02    4.395990E+03
    3    3.416667E-02    9.305389E-02    3.323589E+03
    4    3.416667E-02    9.305389E-02    2.527429E+03
    1    3.433333E-02    9.339992E-02    6.018613E+03
    2    3.433333E-02    9.339992E-02    4.392637E+03
    3    3.433333E-02    9.339992E-02    3.321053E+03
    4    3.433333E-02    9.339992E-02    2.525501E+03
    1    3.450000E-02    9.374659E-02    6.014011E+03
    2    3.450000E-02    9.374659E-02    4.389278E+03
    3    3.450000E-02    9.374659E-02    3.318514E+03
    4    3.450000E-02    9.374659E-02    2.523570E+03
    1    3.466667E-02    9.409391E-02    6.009402E+03
    2    3.466667E-02    9.409391E-02    4.385914E+03
