# sin2theta_W   A(s)   chi2   dchi2
   7.000000E-02     2.063508E-01     1.597690E+01     8.627886E+00
   7.016667E-02     2.068413E-01     1.596606E+01     8.617047E+00
   7.033333E-02     2.073324E-01     1.595522E+01     8.606201E+00
   7.050000E-02     2.078241E-01     1.594436E+01     8.595348E+00
   7.066667E-02     2.083163E-01     1.593350E+01     8.584489E+00
   7.083333E-02     2.088091E-01     1.592264E+01     8.573623E+00
   7.100000E-02     2.093026E-01     1.591177E+01     8.562750E+00
   7.116667E-02     2.097966E-01     1.590089E+01     8.551871E+00
   7.133333E-02     2.102912E-01     1.589000E+01     8.540985E+00
   7.150000E-02     2.107863E-01     1.587911E+01     8.530093E+00
   7.166667E-02     2.112821E-01     1.586821E+01     8.519194E+00
   7.183333E-02     2.117784E-01     1.585730E+01     8.508288E+00
   7.200000E-02     2.122753E-01     1.584639E+01     8.497376E+00
   7.216667E-02     2.127728E-01     1.583547E+01     8.486458E+00
   7.233333E-02     2.132709E-01     1.582455E+01     8.475534E+00
   7.250000E-02     2.137695E-01     1.581362E+01     8.464603E+00
   7.266667E-02     2.142688E-01     1.580268E+01     8.453665E+00
   7.283333E-02     2.147686E-01     1.579174E+01     8.442721E+00
   7.300000E-02     2.152690E-01     1.578079E+01     8.431771E+00
   7.316667E-02     2.157700E-01     1.576983E+01     8.420815E+00
   7.333333E-02     2.162716E-01     1.575887E+01     8.409853E+00
   7.350000E-02     2.167737E-01     1.574790E+01     8.398884E+00
   7.366667E-02     2.172765E-01     1.573692E+01     8.387909E+00
   7.383333E-02     2.177798E-01     1.572594E+01     8.376928E+00
   7.400000E-02     2.182837E-01     1.571496E+01     8.365941E+00
   7.416667E-02     2.187882E-01     1.570396E+01     8.354948E+00
   7.433333E-02     2.192932E-01     1.569296E+01     8.343948E+00
   7.450000E-02     2.197989E-01     1.568196E+01     8.332943E+00
   7.466667E-02     2.203051E-01     1.567095E+01     8.321931E+00
   7.483333E-02     2.208119E-01     1.565993E+01     8.310914E+00
   7.500000E-02     2.213193E-01     1.564891E+01     8.299890E+00
   7.516667E-02     2.218273E-01     1.563788E+01     8.288861E+00
   7.533333E-02     2.223359E-01     1.562684E+01     8.277826E+00
   7.550000E-02     2.228450E-01     1.561580E+01     8.266785E+00
   7.566667E-02     2.233547E-01     1.560475E+01     8.255738E+00
   7.583333E-02     2.238650E-01     1.559370E+01     8.244685E+00
   7.600000E-02     2.243759E-01     1.558264E+01     8.233626E+00
   7.616667E-02     2.248874E-01     1.557158E+01     8.222562E+00
   7.633333E-02     2.253994E-01     1.556051E+01     8.211492E+00
   7.650000E-02     2.259121E-01     1.554943E+01     8.200416E+00
   7.666667E-02     2.264253E-01     1.553835E+01     8.189334E+00
   7.683333E-02     2.269391E-01     1.552726E+01     8.178247E+00
   7.700000E-02     2.274535E-01     1.551617E+01     8.167154E+00
   7.716667E-02     2.279684E-01     1.550507E+01     8.156056E+00
   7.733333E-02     2.284840E-01     1.549397E+01     8.144952E+00
   7.750000E-02     2.290001E-01     1.548286E+01     8.133842E+00
   7.766667E-02     2.295168E-01     1.547174E+01     8.122727E+00
   7.783333E-02     2.300341E-01     1.546062E+01     8.111606E+00
   7.800000E-02     2.305520E-01     1.544950E+01     8.100480E+00
   7.816667E-02     2.310705E-01     1.543836E+01     8.089349E+00
   7.833333E-02     2.315895E-01     1.542723E+01     8.078212E+00
   7.850000E-02     2.321091E-01     1.541609E+01     8.067069E+00
   7.866667E-02     2.326293E-01     1.540494E+01     8.055922E+00
   7.883333E-02     2.331501E-01     1.539378E+01     8.044769E+00
   7.900000E-02     2.336715E-01     1.538263E+01     8.033611E+00
   7.916667E-02     2.341934E-01     1.537146E+01     8.022447E+00
   7.933333E-02     2.347160E-01     1.536029E+01     8.011278E+00
   7.950000E-02     2.352391E-01     1.534912E+01     8.000104E+00
   7.966667E-02     2.357628E-01     1.533794E+01     7.988925E+00
   7.983333E-02     2.362871E-01     1.532676E+01     7.977741E+00
   8.000000E-02     2.368119E-01     1.531557E+01     7.966551E+00
   8.016667E-02     2.373374E-01     1.530437E+01     7.955357E+00
   8.033333E-02     2.378634E-01     1.529317E+01     7.944157E+00
   8.050000E-02     2.383900E-01     1.528197E+01     7.932953E+00
   8.066667E-02     2.389172E-01     1.527076E+01     7.921743E+00
   8.083333E-02     2.394450E-01     1.525954E+01     7.910528E+00
   8.100000E-02     2.399733E-01     1.524832E+01     7.899309E+00
   8.116667E-02     2.405023E-01     1.523710E+01     7.888084E+00
   8.133333E-02     2.410318E-01     1.522587E+01     7.876855E+00
   8.150000E-02     2.415619E-01     1.521464E+01     7.865621E+00
   8.166667E-02     2.420926E-01     1.520340E+01     7.854382E+00
   8.183333E-02     2.426239E-01     1.519215E+01     7.843138E+00
   8.200000E-02     2.431557E-01     1.518091E+01     7.831889E+00
   8.216667E-02     2.436882E-01     1.516965E+01     7.820636E+00
   8.233333E-02     2.442212E-01     1.515839E+01     7.809378E+00
   8.250000E-02     2.447548E-01     1.514713E+01     7.798115E+00
   8.266667E-02     2.452889E-01     1.513586E+01     7.786848E+00
   8.283333E-02     2.458237E-01     1.512459E+01     7.775576E+00
   8.300000E-02     2.463591E-01     1.511332E+01     7.764299E+00
   8.316667E-02     2.468950E-01     1.510203E+01     7.753018E+00
   8.333333E-02     2.474315E-01     1.509075E+01     7.741732E+00
   8.350000E-02     2.479686E-01     1.507946E+01     7.730442E+00
   8.366667E-02     2.485063E-01     1.506816E+01     7.719148E+00
   8.383333E-02     2.490445E-01     1.505686E+01     7.707849E+00
   8.400000E-02     2.495833E-01     1.504556E+01     7.696545E+00
   8.416667E-02     2.501228E-01     1.503425E+01     7.685237E+00
   8.433333E-02     2.506628E-01     1.502294E+01     7.673925E+00
   8.450000E-02     2.512034E-01     1.501162E+01     7.662608E+00
   8.466667E-02     2.517445E-01     1.500030E+01     7.651287E+00
   8.483333E-02     2.522863E-01     1.498898E+01     7.639962E+00
   8.500000E-02     2.528286E-01     1.497765E+01     7.628633E+00
   8.516667E-02     2.533715E-01     1.496632E+01     7.617299E+00
   8.533333E-02     2.539150E-01     1.495498E+01     7.605962E+00
   8.550000E-02     2.544591E-01     1.494364E+01     7.594620E+00
   8.566667E-02     2.550038E-01     1.493229E+01     7.583274E+00
   8.583333E-02     2.555490E-01     1.492094E+01     7.571924E+00
   8.600000E-02     2.560948E-01     1.490959E+01     7.560570E+00
   8.616667E-02     2.566412E-01     1.489823E+01     7.549211E+00
   8.633333E-02     2.571882E-01     1.488687E+01     7.537849E+00
   8.650000E-02     2.577358E-01     1.487550E+01     7.526483E+00
   8.666667E-02     2.582840E-01     1.486413E+01     7.515113E+00
   8.683333E-02     2.588327E-01     1.485276E+01     7.503739E+00
   8.700000E-02     2.593820E-01     1.484138E+01     7.492362E+00
   8.716667E-02     2.599319E-01     1.483000E+01     7.480980E+00
   8.733333E-02     2.604824E-01     1.481861E+01     7.469595E+00
   8.750000E-02     2.610335E-01     1.480722E+01     7.458206E+00
   8.766667E-02     2.615851E-01     1.479583E+01     7.446813E+00
   8.783333E-02     2.621373E-01     1.478443E+01     7.435416E+00
   8.800000E-02     2.626902E-01     1.477303E+01     7.424016E+00
   8.816667E-02     2.632436E-01     1.476163E+01     7.412612E+00
   8.833333E-02     2.637975E-01     1.475022E+01     7.401204E+00
   8.850000E-02     2.643521E-01     1.473881E+01     7.389793E+00
   8.866667E-02     2.649072E-01     1.472739E+01     7.378379E+00
   8.883333E-02     2.654630E-01     1.471598E+01     7.366960E+00
   8.900000E-02     2.660193E-01     1.470455E+01     7.355539E+00
   8.916667E-02     2.665762E-01     1.469313E+01     7.344114E+00
   8.933333E-02     2.671336E-01     1.468170E+01     7.332685E+00
   8.950000E-02     2.676917E-01     1.467027E+01     7.321253E+00
   8.966667E-02     2.682503E-01     1.465883E+01     7.309818E+00
   8.983333E-02     2.688095E-01     1.464739E+01     7.298379E+00
   9.000000E-02     2.693693E-01     1.463595E+01     7.286937E+00
   9.016667E-02     2.699297E-01     1.462451E+01     7.275492E+00
   9.033333E-02     2.704907E-01     1.461306E+01     7.264044E+00
   9.050000E-02     2.710522E-01     1.460161E+01     7.252592E+00
   9.066667E-02     2.716144E-01     1.459015E+01     7.241137E+00
   9.083333E-02     2.721771E-01     1.457869E+01     7.229679E+00
   9.100000E-02     2.727404E-01     1.456723E+01     7.218218E+00
   9.116667E-02     2.733043E-01     1.455577E+01     7.206754E+00
   9.133333E-02     2.738687E-01     1.454430E+01     7.195287E+00
   9.150000E-02     2.744338E-01     1.453283E+01     7.183817E+00
   9.166667E-02     2.749994E-01     1.452136E+01     7.172343E+00
   9.183333E-02     2.755656E-01     1.450988E+01     7.160867E+00
   9.200000E-02     2.761324E-01     1.449840E+01     7.149388E+00
   9.216667E-02     2.766997E-01     1.448692E+01     7.137906E+00
   9.233333E-02     2.772677E-01     1.447544E+01     7.126422E+00
   9.250000E-02     2.778362E-01     1.446395E+01     7.114934E+00
   9.266667E-02     2.784054E-01     1.445246E+01     7.103444E+00
   9.283333E-02     2.789751E-01     1.444097E+01     7.091950E+00
   9.300000E-02     2.795453E-01     1.442947E+01     7.080455E+00
   9.316667E-02     2.801162E-01     1.441797E+01     7.068956E+00
   9.333333E-02     2.806876E-01     1.440647E+01     7.057455E+00
   9.350000E-02     2.812597E-01     1.439497E+01     7.045951E+00
   9.366667E-02     2.818323E-01     1.438346E+01     7.034445E+00
   9.383333E-02     2.824055E-01     1.437195E+01     7.022936E+00
   9.400000E-02     2.829793E-01     1.436044E+01     7.011424E+00
   9.416667E-02     2.835536E-01     1.434893E+01     6.999910E+00
   9.433333E-02     2.841286E-01     1.433741E+01     6.988394E+00
   9.450000E-02     2.847041E-01     1.432589E+01     6.976875E+00
   9.466667E-02     2.852802E-01     1.431437E+01     6.965354E+00
   9.483333E-02     2.858569E-01     1.430285E+01     6.953830E+00
   9.500000E-02     2.864341E-01     1.429132E+01     6.942304E+00
   9.516667E-02     2.870120E-01     1.427979E+01     6.930776E+00
   9.533333E-02     2.875904E-01     1.426826E+01     6.919245E+00
   9.550000E-02     2.881694E-01     1.425673E+01     6.907713E+00
   9.566667E-02     2.887490E-01     1.424519E+01     6.896178E+00
   9.583333E-02     2.893292E-01     1.423366E+01     6.884641E+00
   9.600000E-02     2.899100E-01     1.422212E+01     6.873102E+00
   9.616667E-02     2.904913E-01     1.421058E+01     6.861560E+00
   9.633333E-02     2.910733E-01     1.419903E+01     6.850017E+00
   9.650000E-02     2.916558E-01     1.418749E+01     6.838472E+00
   9.666667E-02     2.922389E-01     1.417594E+01     6.826924E+00
   9.683333E-02     2.928225E-01     1.416439E+01     6.815375E+00
   9.700000E-02     2.934068E-01     1.415284E+01     6.803824E+00
   9.716667E-02     2.939916E-01     1.414129E+01     6.792270E+00
   9.733333E-02     2.945771E-01     1.412973E+01     6.780715E+00
   9.750000E-02     2.951631E-01     1.411817E+01     6.769159E+00
   9.766667E-02     2.957496E-01     1.410662E+01     6.757600E+00
   9.783333E-02     2.963368E-01     1.409506E+01     6.746040E+00
   9.800000E-02     2.969246E-01     1.408349E+01     6.734477E+00
   9.816667E-02     2.975129E-01     1.407193E+01     6.722914E+00
   9.833333E-02     2.981018E-01     1.406036E+01     6.711348E+00
   9.850000E-02     2.986913E-01     1.404880E+01     6.699781E+00
   9.866667E-02     2.992814E-01     1.403723E+01     6.688212E+00
   9.883333E-02     2.998721E-01     1.402566E+01     6.676642E+00
   9.900000E-02     3.004633E-01     1.401409E+01     6.665070E+00
   9.916667E-02     3.010551E-01     1.400251E+01     6.653497E+00
   9.933333E-02     3.016475E-01     1.399094E+01     6.641923E+00
   9.950000E-02     3.022405E-01     1.397936E+01     6.630346E+00
   9.966667E-02     3.028341E-01     1.396778E+01     6.618769E+00
   9.983333E-02     3.034283E-01     1.395621E+01     6.607190E+00
   1.000000E-01     3.040230E-01     1.394463E+01     6.595610E+00
   1.001667E-01     3.046183E-01     1.393304E+01     6.584029E+00
   1.003333E-01     3.052142E-01     1.392146E+01     6.572446E+00
   1.005000E-01     3.058107E-01     1.390988E+01     6.560862E+00
   1.006667E-01     3.064078E-01     1.389829E+01     6.549277E+00
   1.008333E-01     3.070054E-01     1.388671E+01     6.537691E+00
   1.010000E-01     3.076037E-01     1.387512E+01     6.526103E+00
   1.011667E-01     3.082025E-01     1.386353E+01     6.514515E+00
   1.013333E-01     3.088019E-01     1.385194E+01     6.502925E+00
   1.015000E-01     3.094019E-01     1.384035E+01     6.491335E+00
   1.016667E-01     3.100024E-01     1.382876E+01     6.479744E+00
   1.018333E-01     3.106036E-01     1.381717E+01     6.468151E+00
   1.020000E-01     3.112053E-01     1.380557E+01     6.456558E+00
   1.021667E-01     3.118076E-01     1.379398E+01     6.444964E+00
   1.023333E-01     3.124105E-01     1.378238E+01     6.433369E+00
   1.025000E-01     3.130140E-01     1.377079E+01     6.421773E+00
   1.026667E-01     3.136180E-01     1.375919E+01     6.410177E+00
   1.028333E-01     3.142226E-01     1.374760E+01     6.398579E+00
   1.030000E-01     3.148279E-01     1.373600E+01     6.386981E+00
   1.031667E-01     3.154337E-01     1.372440E+01     6.375383E+00
   1.033333E-01     3.160401E-01     1.371280E+01     6.363784E+00
   1.035000E-01     3.166470E-01     1.370120E+01     6.352184E+00
   1.036667E-01     3.172546E-01     1.368960E+01     6.340583E+00
   1.038333E-01     3.178627E-01     1.367800E+01     6.328983E+00
   1.040000E-01     3.184714E-01     1.366640E+01     6.317381E+00
   1.041667E-01     3.190807E-01     1.365480E+01     6.305779E+00
   1.043333E-01     3.196906E-01     1.364319E+01     6.294177E+00
   1.045000E-01     3.203010E-01     1.363159E+01     6.282575E+00
   1.046667E-01     3.209121E-01     1.361999E+01     6.270972E+00
   1.048333E-01     3.215237E-01     1.360838E+01     6.259368E+00
   1.050000E-01     3.221359E-01     1.359678E+01     6.247765E+00
   1.051667E-01     3.227487E-01     1.358518E+01     6.236161E+00
   1.053333E-01     3.233621E-01     1.357357E+01     6.224557E+00
   1.055000E-01     3.239760E-01     1.356197E+01     6.212953E+00
   1.056667E-01     3.245906E-01     1.355036E+01     6.201349E+00
   1.058333E-01     3.252057E-01     1.353876E+01     6.189745E+00
   1.060000E-01     3.258214E-01     1.352716E+01     6.178140E+00
   1.061667E-01     3.264377E-01     1.351555E+01     6.166536E+00
   1.063333E-01     3.270545E-01     1.350395E+01     6.154931E+00
   1.065000E-01     3.276720E-01     1.349234E+01     6.143327E+00
   1.066667E-01     3.282900E-01     1.348074E+01     6.131723E+00
   1.068333E-01     3.289086E-01     1.346913E+01     6.120119E+00
   1.070000E-01     3.295278E-01     1.345753E+01     6.108515E+00
   1.071667E-01     3.301476E-01     1.344593E+01     6.096911E+00
   1.073333E-01     3.307680E-01     1.343432E+01     6.085307E+00
   1.075000E-01     3.313889E-01     1.342272E+01     6.073704E+00
   1.076667E-01     3.320104E-01     1.341112E+01     6.062101E+00
   1.078333E-01     3.326325E-01     1.339951E+01     6.050499E+00
   1.080000E-01     3.332552E-01     1.338791E+01     6.038896E+00
   1.081667E-01     3.338785E-01     1.337631E+01     6.027294E+00
   1.083333E-01     3.345024E-01     1.336471E+01     6.015693E+00
   1.085000E-01     3.351268E-01     1.335311E+01     6.004092E+00
   1.086667E-01     3.357518E-01     1.334151E+01     5.992492E+00
   1.088333E-01     3.363774E-01     1.332991E+01     5.980892E+00
   1.090000E-01     3.370036E-01     1.331831E+01     5.969293E+00
   1.091667E-01     3.376304E-01     1.330671E+01     5.957694E+00
   1.093333E-01     3.382577E-01     1.329511E+01     5.946096E+00
   1.095000E-01     3.388856E-01     1.328351E+01     5.934499E+00
   1.096667E-01     3.395141E-01     1.327192E+01     5.922902E+00
   1.098333E-01     3.401432E-01     1.326032E+01     5.911306E+00
   1.100000E-01     3.407729E-01     1.324873E+01     5.899712E+00
   1.101667E-01     3.414032E-01     1.323713E+01     5.888117E+00
   1.103333E-01     3.420340E-01     1.322554E+01     5.876524E+00
   1.105000E-01     3.426654E-01     1.321395E+01     5.864932E+00
   1.106667E-01     3.432974E-01     1.320236E+01     5.853341E+00
   1.108333E-01     3.439300E-01     1.319077E+01     5.841750E+00
   1.110000E-01     3.445632E-01     1.317918E+01     5.830161E+00
   1.111667E-01     3.451969E-01     1.316759E+01     5.818573E+00
   1.113333E-01     3.458313E-01     1.315600E+01     5.806985E+00
   1.115000E-01     3.464662E-01     1.314442E+01     5.795399E+00
   1.116667E-01     3.471017E-01     1.313283E+01     5.783815E+00
   1.118333E-01     3.477378E-01     1.312125E+01     5.772231E+00
