# NE_LO   sin2theta_W   A(s)   dchi2
    3    2.116667E-02    1.368552E-01    5.325178E+01
    4    2.116667E-02    1.368552E-01    9.051284E+00
    1    2.133333E-02    1.372128E-01    1.576978E+03
    2    2.133333E-02    1.372128E-01    3.058778E+02
    3    2.133333E-02    1.372128E-01    5.320766E+01
    4    2.133333E-02    1.372128E-01    9.043785E+00
    1    2.150000E-02    1.375709E-01    1.575670E+03
    2    2.150000E-02    1.375709E-01    3.056240E+02
    3    2.150000E-02    1.375709E-01    5.316351E+01
    4    2.150000E-02    1.375709E-01    9.036280E+00
    1    2.166667E-02    1.379294E-01    1.574360E+03
    2    2.166667E-02    1.379294E-01    3.053699E+02
    3    2.166667E-02    1.379294E-01    5.311931E+01
    4    2.166667E-02    1.379294E-01    9.028768E+00
    1    2.183333E-02    1.382884E-01    1.573049E+03
    2    2.183333E-02    1.382884E-01    3.051156E+02
    3    2.183333E-02    1.382884E-01    5.307508E+01
    4    2.183333E-02    1.382884E-01    9.021250E+00
    1    2.200000E-02    1.386479E-01    1.571737E+03
    2    2.200000E-02    1.386479E-01    3.048611E+02
    3    2.200000E-02    1.386479E-01    5.303081E+01
    4    2.200000E-02    1.386479E-01    9.013724E+00
    1    2.216667E-02    1.390078E-01    1.570423E+03
    2    2.216667E-02    1.390078E-01    3.046064E+02
    3    2.216667E-02    1.390078E-01    5.298649E+01
    4    2.216667E-02    1.390078E-01    9.006193E+00
    1    2.233333E-02    1.393682E-01    1.569109E+03
    2    2.233333E-02    1.393682E-01    3.043514E+02
    3    2.233333E-02    1.393682E-01    5.294214E+01
    4    2.233333E-02    1.393682E-01    8.998654E+00
    1    2.250000E-02    1.397291E-01    1.567793E+03
    2    2.250000E-02    1.397291E-01    3.040962E+02
    3    2.250000E-02    1.397291E-01    5.289775E+01
    4    2.250000E-02    1.397291E-01    8.991109E+00
    1    2.266667E-02    1.400905E-01    1.566476E+03
    2    2.266667E-02    1.400905E-01    3.038408E+02
    3    2.266667E-02    1.400905E-01    5.285333E+01
    4    2.266667E-02    1.400905E-01    8.983558E+00
    1    2.283333E-02    1.404523E-01    1.565159E+03
    2    2.283333E-02    1.404523E-01    3.035852E+02
    3    2.283333E-02    1.404523E-01    5.280886E+01
    4    2.283333E-02    1.404523E-01    8.976000E+00
    1    2.300000E-02    1.408145E-01    1.563839E+03
    2    2.300000E-02    1.408145E-01    3.033294E+02
    3    2.300000E-02    1.408145E-01    5.276435E+01
    4    2.300000E-02    1.408145E-01    8.968435E+00
    1    2.316667E-02    1.411773E-01    1.562519E+03
    2    2.316667E-02    1.411773E-01    3.030733E+02
    3    2.316667E-02    1.411773E-01    5.271981E+01
    4    2.316667E-02    1.411773E-01    8.960864E+00
    1    2.333333E-02    1.415405E-01    1.561198E+03
    2    2.333333E-02    1.415405E-01    3.028170E+02
    3    2.333333E-02    1.415405E-01    5.267523E+01
    4    2.333333E-02    1.415405E-01    8.953286E+00
    1    2.350000E-02    1.419042E-01    1.559875E+03
    2    2.350000E-02    1.419042E-01    3.025605E+02
    3    2.350000E-02    1.419042E-01    5.263061E+01
    4    2.350000E-02    1.419042E-01    8.945702E+00
    1    2.366667E-02    1.422683E-01    1.558552E+03
    2    2.366667E-02    1.422683E-01    3.023037E+02
    3    2.366667E-02    1.422683E-01    5.258595E+01
    4    2.366667E-02    1.422683E-01    8.938111E+00
    1    2.383333E-02    1.426329E-01    1.557227E+03
    2    2.383333E-02    1.426329E-01    3.020468E+02
    3    2.383333E-02    1.426329E-01    5.254125E+01
    4    2.383333E-02    1.426329E-01    8.930514E+00
    1    2.400000E-02    1.429980E-01    1.555901E+03
    2    2.400000E-02    1.429980E-01    3.017896E+02
    3    2.400000E-02    1.429980E-01    5.249651E+01
    4    2.400000E-02    1.429980E-01    8.922910E+00
    1    2.416667E-02    1.433635E-01    1.554574E+03
    2    2.416667E-02    1.433635E-01    3.015322E+02
    3    2.416667E-02    1.433635E-01    5.245174E+01
    4    2.416667E-02    1.433635E-01    8.915300E+00
    1    2.433333E-02    1.437296E-01    1.553246E+03
    2    2.433333E-02    1.437296E-01    3.012746E+02
    3    2.433333E-02    1.437296E-01    5.240693E+01
    4    2.433333E-02    1.437296E-01    8.907683E+00
    1    2.450000E-02    1.440960E-01    1.551917E+03
    2    2.450000E-02    1.440960E-01    3.010168E+02
    3    2.450000E-02    1.440960E-01    5.236208E+01
    4    2.450000E-02    1.440960E-01    8.900060E+00
    1    2.466667E-02    1.444630E-01    1.550586E+03
    2    2.466667E-02    1.444630E-01    3.007587E+02
    3    2.466667E-02    1.444630E-01    5.231719E+01
    4    2.466667E-02    1.444630E-01    8.892430E+00
    1    2.483333E-02    1.448304E-01    1.549255E+03
    2    2.483333E-02    1.448304E-01    3.005005E+02
    3    2.483333E-02    1.448304E-01    5.227227E+01
    4    2.483333E-02    1.448304E-01    8.884794E+00
    1    2.500000E-02    1.451983E-01    1.547922E+03
    2    2.500000E-02    1.451983E-01    3.002420E+02
    3    2.500000E-02    1.451983E-01    5.222730E+01
    4    2.500000E-02    1.451983E-01    8.877152E+00
    1    2.516667E-02    1.455666E-01    1.546589E+03
    2    2.516667E-02    1.455666E-01    2.999833E+02
    3    2.516667E-02    1.455666E-01    5.218230E+01
    4    2.516667E-02    1.455666E-01    8.869503E+00
    1    2.533333E-02    1.459354E-01    1.545254E+03
    2    2.533333E-02    1.459354E-01    2.997244E+02
    3    2.533333E-02    1.459354E-01    5.213726E+01
    4    2.533333E-02    1.459354E-01    8.861848E+00
    1    2.550000E-02    1.463047E-01    1.543918E+03
    2    2.550000E-02    1.463047E-01    2.994652E+02
    3    2.550000E-02    1.463047E-01    5.209219E+01
    4    2.550000E-02    1.463047E-01    8.854186E+00
    1    2.566667E-02    1.466744E-01    1.542581E+03
    2    2.566667E-02    1.466744E-01    2.992059E+02
    3    2.566667E-02    1.466744E-01    5.204707E+01
    4    2.566667E-02    1.466744E-01    8.846518E+00
    1    2.583333E-02    1.470446E-01    1.541242E+03
    2    2.583333E-02    1.470446E-01    2.989463E+02
    3    2.583333E-02    1.470446E-01    5.200192E+01
    4    2.583333E-02    1.470446E-01    8.838844E+00
    1    2.600000E-02    1.474153E-01    1.539903E+03
    2    2.600000E-02    1.474153E-01    2.986866E+02
    3    2.600000E-02    1.474153E-01    5.195674E+01
    4    2.600000E-02    1.474153E-01    8.831163E+00
    1    2.616667E-02    1.477864E-01    1.538563E+03
    2    2.616667E-02    1.477864E-01    2.984266E+02
    3    2.616667E-02    1.477864E-01    5.191151E+01
    4    2.616667E-02    1.477864E-01    8.823476E+00
    1    2.633333E-02    1.481580E-01    1.537221E+03
    2    2.633333E-02    1.481580E-01    2.981664E+02
    3    2.633333E-02    1.481580E-01    5.186625E+01
    4    2.633333E-02    1.481580E-01    8.815783E+00
    1    2.650000E-02    1.485301E-01    1.535879E+03
    2    2.650000E-02    1.485301E-01    2.979060E+02
    3    2.650000E-02    1.485301E-01    5.182095E+01
    4    2.650000E-02    1.485301E-01    8.808083E+00
    1    2.666667E-02    1.489027E-01    1.534535E+03
    2    2.666667E-02    1.489027E-01    2.976453E+02
    3    2.666667E-02    1.489027E-01    5.177561E+01
    4    2.666667E-02    1.489027E-01    8.800377E+00
    1    2.683333E-02    1.492757E-01    1.533190E+03
    2    2.683333E-02    1.492757E-01    2.973845E+02
    3    2.683333E-02    1.492757E-01    5.173024E+01
    4    2.683333E-02    1.492757E-01    8.792665E+00
    1    2.700000E-02    1.496491E-01    1.531844E+03
    2    2.700000E-02    1.496491E-01    2.971234E+02
    3    2.700000E-02    1.496491E-01    5.168483E+01
    4    2.700000E-02    1.496491E-01    8.784947E+00
    1    2.716667E-02    1.500231E-01    1.530497E+03
    2    2.716667E-02    1.500231E-01    2.968622E+02
    3    2.716667E-02    1.500231E-01    5.163938E+01
    4    2.716667E-02    1.500231E-01    8.777222E+00
    1    2.733333E-02    1.503975E-01    1.529149E+03
    2    2.733333E-02    1.503975E-01    2.966007E+02
    3    2.733333E-02    1.503975E-01    5.159390E+01
    4    2.733333E-02    1.503975E-01    8.769491E+00
    1    2.750000E-02    1.507724E-01    1.527800E+03
    2    2.750000E-02    1.507724E-01    2.963390E+02
    3    2.750000E-02    1.507724E-01    5.154838E+01
    4    2.750000E-02    1.507724E-01    8.761754E+00
    1    2.766667E-02    1.511477E-01    1.526450E+03
    2    2.766667E-02    1.511477E-01    2.960771E+02
    3    2.766667E-02    1.511477E-01    5.150282E+01
    4    2.766667E-02    1.511477E-01    8.754011E+00
    1    2.783333E-02    1.515235E-01    1.525099E+03
    2    2.783333E-02    1.515235E-01    2.958150E+02
    3    2.783333E-02    1.515235E-01    5.145723E+01
    4    2.783333E-02    1.515235E-01    8.746261E+00
    1    2.800000E-02    1.518998E-01    1.523746E+03
    2    2.800000E-02    1.518998E-01    2.955527E+02
    3    2.800000E-02    1.518998E-01    5.141160E+01
    4    2.800000E-02    1.518998E-01    8.738506E+00
    1    2.816667E-02    1.522765E-01    1.522393E+03
    2    2.816667E-02    1.522765E-01    2.952902E+02
    3    2.816667E-02    1.522765E-01    5.136594E+01
    4    2.816667E-02    1.522765E-01    8.730744E+00
    1    2.833333E-02    1.526537E-01    1.521038E+03
    2    2.833333E-02    1.526537E-01    2.950275E+02
    3    2.833333E-02    1.526537E-01    5.132023E+01
    4    2.833333E-02    1.526537E-01    8.722976E+00
    1    2.850000E-02    1.530314E-01    1.519683E+03
    2    2.850000E-02    1.530314E-01    2.947645E+02
    3    2.850000E-02    1.530314E-01    5.127450E+01
    4    2.850000E-02    1.530314E-01    8.715202E+00
    1    2.866667E-02    1.534096E-01    1.518326E+03
    2    2.866667E-02    1.534096E-01    2.945014E+02
    3    2.866667E-02    1.534096E-01    5.122872E+01
    4    2.866667E-02    1.534096E-01    8.707421E+00
    1    2.883333E-02    1.537882E-01    1.516968E+03
    2    2.883333E-02    1.537882E-01    2.942380E+02
    3    2.883333E-02    1.537882E-01    5.118291E+01
    4    2.883333E-02    1.537882E-01    8.699635E+00
    1    2.900000E-02    1.541672E-01    1.515610E+03
    2    2.900000E-02    1.541672E-01    2.939745E+02
    3    2.900000E-02    1.541672E-01    5.113707E+01
    4    2.900000E-02    1.541672E-01    8.691842E+00
    1    2.916667E-02    1.545468E-01    1.514250E+03
    2    2.916667E-02    1.545468E-01    2.937107E+02
    3    2.916667E-02    1.545468E-01    5.109118E+01
    4    2.916667E-02    1.545468E-01    8.684044E+00
    1    2.933333E-02    1.549268E-01    1.512889E+03
    2    2.933333E-02    1.549268E-01    2.934467E+02
    3    2.933333E-02    1.549268E-01    5.104527E+01
    4    2.933333E-02    1.549268E-01    8.676239E+00
    1    2.950000E-02    1.553073E-01    1.511527E+03
    2    2.950000E-02    1.553073E-01    2.931826E+02
    3    2.950000E-02    1.553073E-01    5.099931E+01
    4    2.950000E-02    1.553073E-01    8.668428E+00
    1    2.966667E-02    1.556882E-01    1.510164E+03
    2    2.966667E-02    1.556882E-01    2.929182E+02
    3    2.966667E-02    1.556882E-01    5.095332E+01
    4    2.966667E-02    1.556882E-01    8.660612E+00
    1    2.983333E-02    1.560696E-01    1.508800E+03
    2    2.983333E-02    1.560696E-01    2.926536E+02
    3    2.983333E-02    1.560696E-01    5.090730E+01
    4    2.983333E-02    1.560696E-01    8.652789E+00
    1    3.000000E-02    1.564515E-01    1.507435E+03
    2    3.000000E-02    1.564515E-01    2.923888E+02
    3    3.000000E-02    1.564515E-01    5.086124E+01
    4    3.000000E-02    1.564515E-01    8.644960E+00
    1    3.016667E-02    1.568338E-01    1.506068E+03
    2    3.016667E-02    1.568338E-01    2.921238E+02
    3    3.016667E-02    1.568338E-01    5.081514E+01
    4    3.016667E-02    1.568338E-01    8.637125E+00
    1    3.033333E-02    1.572166E-01    1.504701E+03
    2    3.033333E-02    1.572166E-01    2.918586E+02
    3    3.033333E-02    1.572166E-01    5.076901E+01
    4    3.033333E-02    1.572166E-01    8.629284E+00
    1    3.050000E-02    1.575999E-01    1.503333E+03
    2    3.050000E-02    1.575999E-01    2.915932E+02
    3    3.050000E-02    1.575999E-01    5.072285E+01
    4    3.050000E-02    1.575999E-01    8.621437E+00
    1    3.066667E-02    1.579836E-01    1.501964E+03
    2    3.066667E-02    1.579836E-01    2.913276E+02
    3    3.066667E-02    1.579836E-01    5.067665E+01
    4    3.066667E-02    1.579836E-01    8.613584E+00
    1    3.083333E-02    1.583678E-01    1.500593E+03
    2    3.083333E-02    1.583678E-01    2.910618E+02
    3    3.083333E-02    1.583678E-01    5.063041E+01
    4    3.083333E-02    1.583678E-01    8.605725E+00
    1    3.100000E-02    1.587525E-01    1.499222E+03
    2    3.100000E-02    1.587525E-01    2.907958E+02
    3    3.100000E-02    1.587525E-01    5.058414E+01
    4    3.100000E-02    1.587525E-01    8.597861E+00
    1    3.116667E-02    1.591377E-01    1.497849E+03
    2    3.116667E-02    1.591377E-01    2.905296E+02
    3    3.116667E-02    1.591377E-01    5.053783E+01
    4    3.116667E-02    1.591377E-01    8.589990E+00
    1    3.133333E-02    1.595233E-01    1.496476E+03
    2    3.133333E-02    1.595233E-01    2.902632E+02
    3    3.133333E-02    1.595233E-01    5.049149E+01
    4    3.133333E-02    1.595233E-01    8.582113E+00
    1    3.150000E-02    1.599093E-01    1.495101E+03
    2    3.150000E-02    1.599093E-01    2.899966E+02
    3    3.150000E-02    1.599093E-01    5.044511E+01
    4    3.150000E-02    1.599093E-01    8.574231E+00
    1    3.166667E-02    1.602959E-01    1.493726E+03
    2    3.166667E-02    1.602959E-01    2.897298E+02
    3    3.166667E-02    1.602959E-01    5.039870E+01
    4    3.166667E-02    1.602959E-01    8.566342E+00
    1    3.183333E-02    1.606829E-01    1.492349E+03
    2    3.183333E-02    1.606829E-01    2.894628E+02
    3    3.183333E-02    1.606829E-01    5.035226E+01
    4    3.183333E-02    1.606829E-01    8.558448E+00
    1    3.200000E-02    1.610704E-01    1.490972E+03
    2    3.200000E-02    1.610704E-01    2.891956E+02
    3    3.200000E-02    1.610704E-01    5.030578E+01
    4    3.200000E-02    1.610704E-01    8.550547E+00
    1    3.216667E-02    1.614583E-01    1.489593E+03
    2    3.216667E-02    1.614583E-01    2.889282E+02
    3    3.216667E-02    1.614583E-01    5.025926E+01
    4    3.216667E-02    1.614583E-01    8.542641E+00
    1    3.233333E-02    1.618467E-01    1.488214E+03
    2    3.233333E-02    1.618467E-01    2.886606E+02
    3    3.233333E-02    1.618467E-01    5.021272E+01
    4    3.233333E-02    1.618467E-01    8.534729E+00
    1    3.250000E-02    1.622356E-01    1.486833E+03
    2    3.250000E-02    1.622356E-01    2.883928E+02
    3    3.250000E-02    1.622356E-01    5.016613E+01
    4    3.250000E-02    1.622356E-01    8.526812E+00
    1    3.266667E-02    1.626249E-01    1.485451E+03
    2    3.266667E-02    1.626249E-01    2.881248E+02
    3    3.266667E-02    1.626249E-01    5.011952E+01
    4    3.266667E-02    1.626249E-01    8.518888E+00
    1    3.283333E-02    1.630147E-01    1.484069E+03
    2    3.283333E-02    1.630147E-01    2.878566E+02
    3    3.283333E-02    1.630147E-01    5.007286E+01
    4    3.283333E-02    1.630147E-01    8.510959E+00
    1    3.300000E-02    1.634050E-01    1.482685E+03
    2    3.300000E-02    1.634050E-01    2.875883E+02
    3    3.300000E-02    1.634050E-01    5.002618E+01
    4    3.300000E-02    1.634050E-01    8.503023E+00
    1    3.316667E-02    1.637957E-01    1.481300E+03
    2    3.316667E-02    1.637957E-01    2.873197E+02
    3    3.316667E-02    1.637957E-01    4.997946E+01
    4    3.316667E-02    1.637957E-01    8.495083E+00
    1    3.333333E-02    1.641869E-01    1.479915E+03
    2    3.333333E-02    1.641869E-01    2.870509E+02
    3    3.333333E-02    1.641869E-01    4.993271E+01
    4    3.333333E-02    1.641869E-01    8.487136E+00
    1    3.350000E-02    1.645786E-01    1.478528E+03
    2    3.350000E-02    1.645786E-01    2.867819E+02
    3    3.350000E-02    1.645786E-01    4.988592E+01
    4    3.350000E-02    1.645786E-01    8.479183E+00
    1    3.366667E-02    1.649707E-01    1.477140E+03
    2    3.366667E-02    1.649707E-01    2.865128E+02
    3    3.366667E-02    1.649707E-01    4.983910E+01
    4    3.366667E-02    1.649707E-01    8.471225E+00
    1    3.383333E-02    1.653634E-01    1.475752E+03
    2    3.383333E-02    1.653634E-01    2.862434E+02
    3    3.383333E-02    1.653634E-01    4.979224E+01
    4    3.383333E-02    1.653634E-01    8.463261E+00
    1    3.400000E-02    1.657564E-01    1.474362E+03
    2    3.400000E-02    1.657564E-01    2.859739E+02
    3    3.400000E-02    1.657564E-01    4.974536E+01
    4    3.400000E-02    1.657564E-01    8.455291E+00
    1    3.416667E-02    1.661500E-01    1.472971E+03
    2    3.416667E-02    1.661500E-01    2.857041E+02
    3    3.416667E-02    1.661500E-01    4.969843E+01
    4    3.416667E-02    1.661500E-01    8.447316E+00
    1    3.433333E-02    1.665440E-01    1.471580E+03
    2    3.433333E-02    1.665440E-01    2.854342E+02
    3    3.433333E-02    1.665440E-01    4.965148E+01
    4    3.433333E-02    1.665440E-01    8.439335E+00
    1    3.450000E-02    1.669384E-01    1.470187E+03
    2    3.450000E-02    1.669384E-01    2.851641E+02
    3    3.450000E-02    1.669384E-01    4.960449E+01
    4    3.450000E-02    1.669384E-01    8.431348E+00
    1    3.466667E-02    1.673334E-01    1.468793E+03
    2    3.466667E-02    1.673334E-01    2.848938E+02
