# Tabla NEST para RED-100 con ARGON  (Ar, retroceso ELECTRONICO)
# Uso: fondo beta de 39Ar (39Ar -> 39K + e- + nubar).  El espectro
#      beta y la actividad viven en chi2_bkg_nest.f90.
# Modelo: nestpy.LArNEST get_er_yields, E_drift=218.0 V/cm, rho=1.4
# F_er = 0.3 constante (get_fano_er no disponible) - sistematico
# E_er < 0.2 keV: EXTRAPOLACION DE MODELO (sin datos ER de LAr a esa energia)
# E_er[keV]   Qy_er[e-/keV]   F_er
# N_puntos = 4000
1.923647e+01   7.539098   0.300000
1.927168e+01   7.538725   0.300000
1.930696e+01   7.538360   0.300000
1.934230e+01   7.538003   0.300000
1.937771e+01   7.537653   0.300000
1.941317e+01   7.537311   0.300000
1.944871e+01   7.536976   0.300000
1.948431e+01   7.536649   0.300000
1.951997e+01   7.536330   0.300000
1.955570e+01   7.536018   0.300000
1.959150e+01   7.535714   0.300000
1.962736e+01   7.535417   0.300000
1.966329e+01   7.535128   0.300000
1.969928e+01   7.534847   0.300000
1.973534e+01   7.534573   0.300000
1.977146e+01   7.534307   0.300000
1.980765e+01   7.534049   0.300000
1.984391e+01   7.533799   0.300000
1.988023e+01   7.533556   0.300000
1.991662e+01   7.533321   0.300000
1.995308e+01   7.533093   0.300000
1.998960e+01   7.532874   0.300000
2.002619e+01   7.532662   0.300000
2.006285e+01   7.532457   0.300000
2.009957e+01   7.532261   0.300000
2.013636e+01   7.532072   0.300000
2.017322e+01   7.531891   0.300000
2.021015e+01   7.531718   0.300000
2.024714e+01   7.531552   0.300000
2.028420e+01   7.531394   0.300000
2.032133e+01   7.531244   0.300000
2.035853e+01   7.531102   0.300000
2.039579e+01   7.530968   0.300000
2.043312e+01   7.530841   0.300000
2.047053e+01   7.530723   0.300000
2.050800e+01   7.530612   0.300000
2.054553e+01   7.530509   0.300000
2.058314e+01   7.530413   0.300000
2.062082e+01   7.530326   0.300000
2.065856e+01   7.530247   0.300000
2.069638e+01   7.530175   0.300000
2.073426e+01   7.530111   0.300000
2.077221e+01   7.530055   0.300000
2.081023e+01   7.530007   0.300000
2.084833e+01   7.529967   0.300000
2.088649e+01   7.529935   0.300000
2.092472e+01   7.529911   0.300000
2.096302e+01   7.529895   0.300000
2.100139e+01   7.529886   0.300000
2.103983e+01   7.529886   0.300000
2.107835e+01   7.529894   0.300000
2.111693e+01   7.529909   0.300000
2.115558e+01   7.529933   0.300000
2.119431e+01   7.529964   0.300000
2.123310e+01   7.530004   0.300000
2.127197e+01   7.530052   0.300000
2.131090e+01   7.530107   0.300000
2.134991e+01   7.530171   0.300000
2.138899e+01   7.530243   0.300000
2.142814e+01   7.530322   0.300000
2.146737e+01   7.530410   0.300000
2.150666e+01   7.530506   0.300000
2.154603e+01   7.530610   0.300000
2.158546e+01   7.530722   0.300000
2.162498e+01   7.530842   0.300000
2.166456e+01   7.530971   0.300000
2.170421e+01   7.531107   0.300000
2.174394e+01   7.531252   0.300000
2.178374e+01   7.531405   0.300000
2.182362e+01   7.531565   0.300000
2.186356e+01   7.531735   0.300000
2.190358e+01   7.531912   0.300000
2.194368e+01   7.532097   0.300000
2.198384e+01   7.532291   0.300000
2.202408e+01   7.532493   0.300000
2.206440e+01   7.532703   0.300000
2.210478e+01   7.532922   0.300000
2.214525e+01   7.533148   0.300000
2.218578e+01   7.533383   0.300000
2.222639e+01   7.533626   0.300000
2.226707e+01   7.533878   0.300000
2.230783e+01   7.534138   0.300000
2.234867e+01   7.534406   0.300000
2.238957e+01   7.534682   0.300000
2.243056e+01   7.534967   0.300000
2.247161e+01   7.535260   0.300000
2.251275e+01   7.535562   0.300000
2.255396e+01   7.535871   0.300000
2.259524e+01   7.536190   0.300000
2.263660e+01   7.536516   0.300000
2.267803e+01   7.536852   0.300000
2.271954e+01   7.537195   0.300000
2.276113e+01   7.537547   0.300000
2.280279e+01   7.537908   0.300000
2.284453e+01   7.538276   0.300000
2.288635e+01   7.538654   0.300000
2.292824e+01   7.539040   0.300000
2.297021e+01   7.539434   0.300000
2.301225e+01   7.539837   0.300000
2.305438e+01   7.540248   0.300000
2.309658e+01   7.540668   0.300000
2.313885e+01   7.541097   0.300000
2.318121e+01   7.541534   0.300000
2.322364e+01   7.541980   0.300000
2.326615e+01   7.542434   0.300000
2.330874e+01   7.542897   0.300000
2.335140e+01   7.543369   0.300000
2.339414e+01   7.543849   0.300000
2.343696e+01   7.544338   0.300000
2.347986e+01   7.544835   0.300000
2.352284e+01   7.545342   0.300000
2.356590e+01   7.545856   0.300000
2.360904e+01   7.546380   0.300000
2.365225e+01   7.546912   0.300000
2.369554e+01   7.547454   0.300000
2.373892e+01   7.548004   0.300000
2.378237e+01   7.548562   0.300000
2.382590e+01   7.549130   0.300000
2.386951e+01   7.549706   0.300000
2.391321e+01   7.550291   0.300000
2.395698e+01   7.550885   0.300000
2.400083e+01   7.551488   0.300000
2.404476e+01   7.552099   0.300000
2.408877e+01   7.552720   0.300000
2.413287e+01   7.553349   0.300000
2.417704e+01   7.553988   0.300000
2.422129e+01   7.554635   0.300000
2.426563e+01   7.555291   0.300000
2.431005e+01   7.555956   0.300000
2.435454e+01   7.556631   0.300000
2.439912e+01   7.557314   0.300000
2.444379e+01   7.558006   0.300000
2.448853e+01   7.558707   0.300000
2.453335e+01   7.559417   0.300000
2.457826e+01   7.560137   0.300000
2.462325e+01   7.560865   0.300000
2.466832e+01   7.561602   0.300000
2.471347e+01   7.562349   0.300000
2.475871e+01   7.563105   0.300000
2.480403e+01   7.563869   0.300000
2.484943e+01   7.564643   0.300000
2.489492e+01   7.565426   0.300000
2.494049e+01   7.566219   0.300000
2.498614e+01   7.567020   0.300000
2.503187e+01   7.567831   0.300000
2.507769e+01   7.568651   0.300000
2.512359e+01   7.569480   0.300000
2.516958e+01   7.570319   0.300000
2.521565e+01   7.571167   0.300000
2.526181e+01   7.572024   0.300000
2.530805e+01   7.572890   0.300000
2.535437e+01   7.573766   0.300000
2.540078e+01   7.574651   0.300000
2.544728e+01   7.575546   0.300000
2.549386e+01   7.576450   0.300000
2.554052e+01   7.577363   0.300000
2.558727e+01   7.578286   0.300000
2.563411e+01   7.579218   0.300000
2.568103e+01   7.580160   0.300000
2.572804e+01   7.581112   0.300000
2.577513e+01   7.582072   0.300000
2.582231e+01   7.583043   0.300000
2.586958e+01   7.584022   0.300000
2.591693e+01   7.585012   0.300000
2.596437e+01   7.586011   0.300000
2.601189e+01   7.587019   0.300000
2.605951e+01   7.588038   0.300000
2.610721e+01   7.589066   0.300000
2.615500e+01   7.590103   0.300000
2.620287e+01   7.591150   0.300000
2.625083e+01   7.592207   0.300000
2.629888e+01   7.593274   0.300000
2.634702e+01   7.594350   0.300000
2.639525e+01   7.595436   0.300000
2.644356e+01   7.596532   0.300000
2.649197e+01   7.597638   0.300000
2.654046e+01   7.598754   0.300000
2.658904e+01   7.599879   0.300000
2.663771e+01   7.601014   0.300000
2.668647e+01   7.602159   0.300000
2.673532e+01   7.603314   0.300000
2.678425e+01   7.604479   0.300000
2.683328e+01   7.605654   0.300000
2.688240e+01   7.606839   0.300000
2.693160e+01   7.608034   0.300000
2.698090e+01   7.609239   0.300000
2.703029e+01   7.610453   0.300000
2.707976e+01   7.611678   0.300000
2.712933e+01   7.612913   0.300000
2.717899e+01   7.614158   0.300000
2.722874e+01   7.615413   0.300000
2.727858e+01   7.616679   0.300000
2.732851e+01   7.617954   0.300000
2.737853e+01   7.619240   0.300000
2.742865e+01   7.620536   0.300000
2.747885e+01   7.621842   0.300000
2.752915e+01   7.623158   0.300000
2.757954e+01   7.624484   0.300000
2.763003e+01   7.625821   0.300000
2.768060e+01   7.627168   0.300000
2.773127e+01   7.628526   0.300000
2.778203e+01   7.629893   0.300000
2.783288e+01   7.631272   0.300000
2.788383e+01   7.632660   0.300000
2.793487e+01   7.634059   0.300000
2.798600e+01   7.635469   0.300000
2.803723e+01   7.636888   0.300000
2.808855e+01   7.638319   0.300000
2.813996e+01   7.639760   0.300000
2.819147e+01   7.641211   0.300000
2.824307e+01   7.642673   0.300000
2.829477e+01   7.644145   0.300000
2.834656e+01   7.645628   0.300000
2.839845e+01   7.647122   0.300000
2.845043e+01   7.648626   0.300000
2.850251e+01   7.650141   0.300000
2.855468e+01   7.651667   0.300000
2.860695e+01   7.653204   0.300000
2.865931e+01   7.654751   0.300000
2.871177e+01   7.656309   0.300000
2.876432e+01   7.657877   0.300000
2.881697e+01   7.659457   0.300000
2.886972e+01   7.661047   0.300000
2.892257e+01   7.662649   0.300000
2.897551e+01   7.664261   0.300000
2.902855e+01   7.665884   0.300000
2.908168e+01   7.667518   0.300000
2.913491e+01   7.669162   0.300000
2.918824e+01   7.670818   0.300000
2.924167e+01   7.672485   0.300000
2.929519e+01   7.674163   0.300000
2.934882e+01   7.675852   0.300000
2.940254e+01   7.677552   0.300000
2.945636e+01   7.679263   0.300000
2.951028e+01   7.680986   0.300000
2.956429e+01   7.682719   0.300000
2.961841e+01   7.684464   0.300000
2.967262e+01   7.686220   0.300000
2.972694e+01   7.687987   0.300000
2.978135e+01   7.689765   0.300000
2.983586e+01   7.691555   0.300000
2.989047e+01   7.693356   0.300000
2.994519e+01   7.695168   0.300000
3.000000e+01   7.696992   0.300000
