# A   chi2_sinNuisance   chi2_conNuisance
  1.607261E+02    3.254780E+05    4.190868E+01
  1.607561E+02    3.256003E+05    4.190877E+01
  1.607861E+02    3.257227E+05    4.190885E+01
  1.608161E+02    3.258450E+05    4.190894E+01
  1.608461E+02    3.259674E+05    4.190902E+01
  1.608761E+02    3.260898E+05    4.190911E+01
  1.609061E+02    3.262122E+05    4.190919E+01
  1.609361E+02    3.263347E+05    4.190928E+01
  1.609661E+02    3.264572E+05    4.190936E+01
  1.609961E+02    3.265796E+05    4.190945E+01
  1.610261E+02    3.267022E+05    4.190953E+01
  1.610561E+02    3.268247E+05    4.190962E+01
  1.610861E+02    3.269473E+05    4.190970E+01
  1.611161E+02    3.270699E+05    4.190979E+01
  1.611461E+02    3.271925E+05    4.190987E+01
  1.611761E+02    3.273151E+05    4.190995E+01
  1.612061E+02    3.274378E+05    4.191004E+01
  1.612361E+02    3.275604E+05    4.191012E+01
  1.612661E+02    3.276831E+05    4.191021E+01
  1.612961E+02    3.278059E+05    4.191029E+01
  1.613261E+02    3.279286E+05    4.191038E+01
  1.613561E+02    3.280514E+05    4.191046E+01
  1.613861E+02    3.281742E+05    4.191055E+01
  1.614161E+02    3.282970E+05    4.191063E+01
  1.614461E+02    3.284198E+05    4.191071E+01
  1.614761E+02    3.285427E+05    4.191080E+01
  1.615062E+02    3.286656E+05    4.191088E+01
  1.615362E+02    3.287885E+05    4.191097E+01
  1.615662E+02    3.289114E+05    4.191105E+01
  1.615962E+02    3.290344E+05    4.191113E+01
  1.616262E+02    3.291574E+05    4.191122E+01
  1.616562E+02    3.292804E+05    4.191130E+01
  1.616862E+02    3.294034E+05    4.191139E+01
  1.617162E+02    3.295264E+05    4.191147E+01
  1.617462E+02    3.296495E+05    4.191155E+01
  1.617762E+02    3.297726E+05    4.191164E+01
  1.618062E+02    3.298957E+05    4.191172E+01
  1.618362E+02    3.300188E+05    4.191181E+01
  1.618662E+02    3.301420E+05    4.191189E+01
  1.618962E+02    3.302652E+05    4.191197E+01
  1.619262E+02    3.303884E+05    4.191206E+01
  1.619562E+02    3.305116E+05    4.191214E+01
  1.619862E+02    3.306349E+05    4.191223E+01
  1.620162E+02    3.307582E+05    4.191231E+01
  1.620462E+02    3.308815E+05    4.191239E+01
  1.620762E+02    3.310048E+05    4.191248E+01
  1.621062E+02    3.311281E+05    4.191256E+01
  1.621362E+02    3.312515E+05    4.191264E+01
  1.621662E+02    3.313749E+05    4.191273E+01
  1.621962E+02    3.314983E+05    4.191281E+01
  1.622262E+02    3.316217E+05    4.191289E+01
  1.622562E+02    3.317452E+05    4.191298E+01
  1.622862E+02    3.318687E+05    4.191306E+01
  1.623162E+02    3.319922E+05    4.191314E+01
  1.623462E+02    3.321157E+05    4.191323E+01
  1.623762E+02    3.322393E+05    4.191331E+01
  1.624062E+02    3.323628E+05    4.191339E+01
  1.624362E+02    3.324864E+05    4.191348E+01
  1.624662E+02    3.326101E+05    4.191356E+01
  1.624962E+02    3.327337E+05    4.191364E+01
  1.625263E+02    3.328574E+05    4.191373E+01
  1.625563E+02    3.329811E+05    4.191381E+01
  1.625863E+02    3.331048E+05    4.191389E+01
  1.626163E+02    3.332285E+05    4.191398E+01
  1.626463E+02    3.333523E+05    4.191406E+01
  1.626763E+02    3.334760E+05    4.191414E+01
  1.627063E+02    3.335999E+05    4.191422E+01
  1.627363E+02    3.337237E+05    4.191431E+01
  1.627663E+02    3.338475E+05    4.191439E+01
  1.627963E+02    3.339714E+05    4.191447E+01
  1.628263E+02    3.340953E+05    4.191456E+01
  1.628563E+02    3.342192E+05    4.191464E+01
  1.628863E+02    3.343432E+05    4.191472E+01
  1.629163E+02    3.344671E+05    4.191480E+01
  1.629463E+02    3.345911E+05    4.191489E+01
  1.629763E+02    3.347151E+05    4.191497E+01
  1.630063E+02    3.348392E+05    4.191505E+01
  1.630363E+02    3.349632E+05    4.191513E+01
  1.630663E+02    3.350873E+05    4.191522E+01
  1.630963E+02    3.352114E+05    4.191530E+01
  1.631263E+02    3.353355E+05    4.191538E+01
  1.631563E+02    3.354597E+05    4.191546E+01
  1.631863E+02    3.355839E+05    4.191555E+01
  1.632163E+02    3.357080E+05    4.191563E+01
  1.632463E+02    3.358323E+05    4.191571E+01
  1.632763E+02    3.359565E+05    4.191579E+01
  1.633063E+02    3.360808E+05    4.191588E+01
  1.633363E+02    3.362051E+05    4.191596E+01
  1.633663E+02    3.363294E+05    4.191604E+01
  1.633963E+02    3.364537E+05    4.191612E+01
  1.634263E+02    3.365781E+05    4.191621E+01
  1.634563E+02    3.367024E+05    4.191629E+01
  1.634863E+02    3.368268E+05    4.191637E+01
  1.635164E+02    3.369513E+05    4.191645E+01
  1.635464E+02    3.370757E+05    4.191653E+01
  1.635764E+02    3.372002E+05    4.191662E+01
  1.636064E+02    3.373247E+05    4.191670E+01
  1.636364E+02    3.374492E+05    4.191678E+01
  1.636664E+02    3.375737E+05    4.191686E+01
  1.636964E+02    3.376983E+05    4.191694E+01
  1.637264E+02    3.378229E+05    4.191703E+01
  1.637564E+02    3.379475E+05    4.191711E+01
  1.637864E+02    3.380721E+05    4.191719E+01
  1.638164E+02    3.381968E+05    4.191727E+01
  1.638464E+02    3.383215E+05    4.191735E+01
  1.638764E+02    3.384462E+05    4.191743E+01
  1.639064E+02    3.385709E+05    4.191752E+01
  1.639364E+02    3.386956E+05    4.191760E+01
  1.639664E+02    3.388204E+05    4.191768E+01
  1.639964E+02    3.389452E+05    4.191776E+01
  1.640264E+02    3.390700E+05    4.191784E+01
  1.640564E+02    3.391949E+05    4.191792E+01
  1.640864E+02    3.393197E+05    4.191801E+01
  1.641164E+02    3.394446E+05    4.191809E+01
  1.641464E+02    3.395695E+05    4.191817E+01
  1.641764E+02    3.396944E+05    4.191825E+01
  1.642064E+02    3.398194E+05    4.191833E+01
  1.642364E+02    3.399444E+05    4.191841E+01
  1.642664E+02    3.400694E+05    4.191849E+01
  1.642964E+02    3.401944E+05    4.191858E+01
  1.643264E+02    3.403194E+05    4.191866E+01
  1.643564E+02    3.404445E+05    4.191874E+01
  1.643864E+02    3.405696E+05    4.191882E+01
  1.644164E+02    3.406947E+05    4.191890E+01
  1.644464E+02    3.408198E+05    4.191898E+01
  1.644764E+02    3.409450E+05    4.191906E+01
  1.645065E+02    3.410702E+05    4.191914E+01
  1.645365E+02    3.411954E+05    4.191923E+01
  1.645665E+02    3.413206E+05    4.191931E+01
  1.645965E+02    3.414459E+05    4.191939E+01
  1.646265E+02    3.415712E+05    4.191947E+01
  1.646565E+02    3.416965E+05    4.191955E+01
  1.646865E+02    3.418218E+05    4.191963E+01
  1.647165E+02    3.419471E+05    4.191971E+01
  1.647465E+02    3.420725E+05    4.191979E+01
  1.647765E+02    3.421979E+05    4.191987E+01
  1.648065E+02    3.423233E+05    4.191995E+01
  1.648365E+02    3.424487E+05    4.192004E+01
  1.648665E+02    3.425742E+05    4.192012E+01
  1.648965E+02    3.426997E+05    4.192020E+01
  1.649265E+02    3.428252E+05    4.192028E+01
  1.649565E+02    3.429507E+05    4.192036E+01
  1.649865E+02    3.430763E+05    4.192044E+01
  1.650165E+02    3.432018E+05    4.192052E+01
  1.650465E+02    3.433274E+05    4.192060E+01
  1.650765E+02    3.434530E+05    4.192068E+01
  1.651065E+02    3.435787E+05    4.192076E+01
  1.651365E+02    3.437044E+05    4.192084E+01
  1.651665E+02    3.438300E+05    4.192092E+01
  1.651965E+02    3.439558E+05    4.192100E+01
  1.652265E+02    3.440815E+05    4.192108E+01
  1.652565E+02    3.442072E+05    4.192116E+01
  1.652865E+02    3.443330E+05    4.192124E+01
  1.653165E+02    3.444588E+05    4.192132E+01
  1.653465E+02    3.445847E+05    4.192140E+01
  1.653765E+02    3.447105E+05    4.192148E+01
  1.654065E+02    3.448364E+05    4.192156E+01
  1.654365E+02    3.449623E+05    4.192164E+01
  1.654665E+02    3.450882E+05    4.192173E+01
  1.654965E+02    3.452141E+05    4.192181E+01
  1.655266E+02    3.453401E+05    4.192189E+01
  1.655566E+02    3.454661E+05    4.192197E+01
  1.655866E+02    3.455921E+05    4.192205E+01
  1.656166E+02    3.457181E+05    4.192213E+01
  1.656466E+02    3.458442E+05    4.192221E+01
  1.656766E+02    3.459703E+05    4.192229E+01
  1.657066E+02    3.460964E+05    4.192237E+01
  1.657366E+02    3.462225E+05    4.192245E+01
  1.657666E+02    3.463486E+05    4.192253E+01
  1.657966E+02    3.464748E+05    4.192261E+01
  1.658266E+02    3.466010E+05    4.192269E+01
  1.658566E+02    3.467272E+05    4.192276E+01
  1.658866E+02    3.468535E+05    4.192284E+01
  1.659166E+02    3.469797E+05    4.192292E+01
  1.659466E+02    3.471060E+05    4.192300E+01
  1.659766E+02    3.472323E+05    4.192308E+01
  1.660066E+02    3.473587E+05    4.192316E+01
  1.660366E+02    3.474850E+05    4.192324E+01
  1.660666E+02    3.476114E+05    4.192332E+01
  1.660966E+02    3.477378E+05    4.192340E+01
  1.661266E+02    3.478642E+05    4.192348E+01
  1.661566E+02    3.479907E+05    4.192356E+01
  1.661866E+02    3.481171E+05    4.192364E+01
  1.662166E+02    3.482436E+05    4.192372E+01
  1.662466E+02    3.483701E+05    4.192380E+01
  1.662766E+02    3.484967E+05    4.192388E+01
  1.663066E+02    3.486232E+05    4.192396E+01
  1.663366E+02    3.487498E+05    4.192404E+01
  1.663666E+02    3.488764E+05    4.192412E+01
  1.663966E+02    3.490031E+05    4.192420E+01
  1.664266E+02    3.491297E+05    4.192428E+01
  1.664566E+02    3.492564E+05    4.192435E+01
  1.664866E+02    3.493831E+05    4.192443E+01
  1.665167E+02    3.495098E+05    4.192451E+01
  1.665467E+02    3.496366E+05    4.192459E+01
  1.665767E+02    3.497633E+05    4.192467E+01
  1.666067E+02    3.498901E+05    4.192475E+01
  1.666367E+02    3.500170E+05    4.192483E+01
  1.666667E+02    3.501438E+05    4.192491E+01
  1.666967E+02    3.502706E+05    4.192499E+01
  1.667267E+02    3.503975E+05    4.192507E+01
  1.667567E+02    3.505244E+05    4.192515E+01
  1.667867E+02    3.506514E+05    4.192522E+01
  1.668167E+02    3.507783E+05    4.192530E+01
  1.668467E+02    3.509053E+05    4.192538E+01
  1.668767E+02    3.510323E+05    4.192546E+01
  1.669067E+02    3.511593E+05    4.192554E+01
  1.669367E+02    3.512864E+05    4.192562E+01
  1.669667E+02    3.514134E+05    4.192570E+01
  1.669967E+02    3.515405E+05    4.192578E+01
  1.670267E+02    3.516676E+05    4.192585E+01
  1.670567E+02    3.517948E+05    4.192593E+01
  1.670867E+02    3.519219E+05    4.192601E+01
  1.671167E+02    3.520491E+05    4.192609E+01
  1.671467E+02    3.521763E+05    4.192617E+01
  1.671767E+02    3.523035E+05    4.192625E+01
  1.672067E+02    3.524308E+05    4.192633E+01
  1.672367E+02    3.525581E+05    4.192640E+01
  1.672667E+02    3.526854E+05    4.192648E+01
  1.672967E+02    3.528127E+05    4.192656E+01
  1.673267E+02    3.529400E+05    4.192664E+01
  1.673567E+02    3.530674E+05    4.192672E+01
  1.673867E+02    3.531948E+05    4.192680E+01
  1.674167E+02    3.533222E+05    4.192688E+01
  1.674467E+02    3.534496E+05    4.192695E+01
  1.674767E+02    3.535771E+05    4.192703E+01
  1.675068E+02    3.537046E+05    4.192711E+01
  1.675368E+02    3.538321E+05    4.192719E+01
  1.675668E+02    3.539596E+05    4.192727E+01
  1.675968E+02    3.540872E+05    4.192734E+01
  1.676268E+02    3.542147E+05    4.192742E+01
  1.676568E+02    3.543423E+05    4.192750E+01
  1.676868E+02    3.544699E+05    4.192758E+01
  1.677168E+02    3.545976E+05    4.192766E+01
  1.677468E+02    3.547253E+05    4.192773E+01
  1.677768E+02    3.548529E+05    4.192781E+01
  1.678068E+02    3.549807E+05    4.192789E+01
  1.678368E+02    3.551084E+05    4.192797E+01
  1.678668E+02    3.552361E+05    4.192805E+01
  1.678968E+02    3.553639E+05    4.192812E+01
  1.679268E+02    3.554917E+05    4.192820E+01
  1.679568E+02    3.556196E+05    4.192828E+01
  1.679868E+02    3.557474E+05    4.192836E+01
  1.680168E+02    3.558753E+05    4.192844E+01
  1.680468E+02    3.560032E+05    4.192851E+01
  1.680768E+02    3.561311E+05    4.192859E+01
  1.681068E+02    3.562590E+05    4.192867E+01
  1.681368E+02    3.563870E+05    4.192875E+01
  1.681668E+02    3.565150E+05    4.192882E+01
  1.681968E+02    3.566430E+05    4.192890E+01
  1.682268E+02    3.567710E+05    4.192898E+01
  1.682568E+02    3.568991E+05    4.192906E+01
  1.682868E+02    3.570272E+05    4.192913E+01
  1.683168E+02    3.571553E+05    4.192921E+01
  1.683468E+02    3.572834E+05    4.192929E+01
  1.683768E+02    3.574115E+05    4.192937E+01
  1.684068E+02    3.575397E+05    4.192944E+01
  1.684368E+02    3.576679E+05    4.192952E+01
  1.684668E+02    3.577961E+05    4.192960E+01
  1.684968E+02    3.579244E+05    4.192968E+01
  1.685269E+02    3.580526E+05    4.192975E+01
  1.685569E+02    3.581809E+05    4.192983E+01
  1.685869E+02    3.583092E+05    4.192991E+01
  1.686169E+02    3.584375E+05    4.192998E+01
  1.686469E+02    3.585659E+05    4.193006E+01
  1.686769E+02    3.586943E+05    4.193014E+01
  1.687069E+02    3.588227E+05    4.193022E+01
  1.687369E+02    3.589511E+05    4.193029E+01
  1.687669E+02    3.590795E+05    4.193037E+01
  1.687969E+02    3.592080E+05    4.193045E+01
  1.688269E+02    3.593365E+05    4.193052E+01
  1.688569E+02    3.594650E+05    4.193060E+01
  1.688869E+02    3.595936E+05    4.193068E+01
  1.689169E+02    3.597221E+05    4.193076E+01
  1.689469E+02    3.598507E+05    4.193083E+01
  1.689769E+02    3.599793E+05    4.193091E+01
  1.690069E+02    3.601079E+05    4.193099E+01
  1.690369E+02    3.602366E+05    4.193106E+01
  1.690669E+02    3.603653E+05    4.193114E+01
  1.690969E+02    3.604940E+05    4.193122E+01
  1.691269E+02    3.606227E+05    4.193129E+01
  1.691569E+02    3.607514E+05    4.193137E+01
  1.691869E+02    3.608802E+05    4.193145E+01
  1.692169E+02    3.610090E+05    4.193152E+01
  1.692469E+02    3.611378E+05    4.193160E+01
  1.692769E+02    3.612666E+05    4.193168E+01
  1.693069E+02    3.613955E+05    4.193175E+01
  1.693369E+02    3.615244E+05    4.193183E+01
  1.693669E+02    3.616533E+05    4.193191E+01
  1.693969E+02    3.617822E+05    4.193198E+01
  1.694269E+02    3.619112E+05    4.193206E+01
  1.694569E+02    3.620401E+05    4.193214E+01
  1.694869E+02    3.621691E+05    4.193221E+01
  1.695170E+02    3.622982E+05    4.193229E+01
  1.695470E+02    3.624272E+05    4.193236E+01
  1.695770E+02    3.625563E+05    4.193244E+01
  1.696070E+02    3.626854E+05    4.193252E+01
  1.696370E+02    3.628145E+05    4.193259E+01
  1.696670E+02    3.629436E+05    4.193267E+01
  1.696970E+02    3.630728E+05    4.193275E+01
  1.697270E+02    3.632020E+05    4.193282E+01
  1.697570E+02    3.633312E+05    4.193290E+01
  1.697870E+02    3.634604E+05    4.193297E+01
  1.698170E+02    3.635896E+05    4.193305E+01
  1.698470E+02    3.637189E+05    4.193313E+01
  1.698770E+02    3.638482E+05    4.193320E+01
  1.699070E+02    3.639775E+05    4.193328E+01
  1.699370E+02    3.641069E+05    4.193335E+01
  1.699670E+02    3.642362E+05    4.193343E+01
  1.699970E+02    3.643656E+05    4.193351E+01
  1.700270E+02    3.644950E+05    4.193358E+01
  1.700570E+02    3.646245E+05    4.193366E+01
  1.700870E+02    3.647539E+05    4.193373E+01
  1.701170E+02    3.648834E+05    4.193381E+01
  1.701470E+02    3.650129E+05    4.193389E+01
  1.701770E+02    3.651424E+05    4.193396E+01
  1.702070E+02    3.652720E+05    4.193404E+01
  1.702370E+02    3.654016E+05    4.193411E+01
  1.702670E+02    3.655312E+05    4.193419E+01
  1.702970E+02    3.656608E+05    4.193426E+01
  1.703270E+02    3.657904E+05    4.193434E+01
  1.703570E+02    3.659201E+05    4.193442E+01
  1.703870E+02    3.660498E+05    4.193449E+01
  1.704170E+02    3.661795E+05    4.193457E+01
  1.704470E+02    3.663092E+05    4.193464E+01
  1.704770E+02    3.664390E+05    4.193472E+01
  1.705071E+02    3.665687E+05    4.193479E+01
  1.705371E+02    3.666985E+05    4.193487E+01
  1.705671E+02    3.668284E+05    4.193494E+01
  1.705971E+02    3.669582E+05    4.193502E+01
  1.706271E+02    3.670881E+05    4.193509E+01
  1.706571E+02    3.672180E+05    4.193517E+01
  1.706871E+02    3.673479E+05    4.193525E+01
  1.707171E+02    3.674778E+05    4.193532E+01
  1.707471E+02    3.676078E+05    4.193540E+01
  1.707771E+02    3.677378E+05    4.193547E+01
  1.708071E+02    3.678678E+05    4.193555E+01
  1.708371E+02    3.679978E+05    4.193562E+01
  1.708671E+02    3.681279E+05    4.193570E+01
  1.708971E+02    3.682580E+05    4.193577E+01
  1.709271E+02    3.683881E+05    4.193585E+01
  1.709571E+02    3.685182E+05    4.193592E+01
  1.709871E+02    3.686483E+05    4.193600E+01
  1.710171E+02    3.687785E+05    4.193607E+01
  1.710471E+02    3.689087E+05    4.193615E+01
  1.710771E+02    3.690389E+05    4.193622E+01
  1.711071E+02    3.691692E+05    4.193630E+01
  1.711371E+02    3.692994E+05    4.193637E+01
  1.711671E+02    3.694297E+05    4.193645E+01
  1.711971E+02    3.695600E+05    4.193652E+01
  1.712271E+02    3.696903E+05    4.193660E+01
  1.712571E+02    3.698207E+05    4.193667E+01
  1.712871E+02    3.699511E+05    4.193675E+01
  1.713171E+02    3.700815E+05    4.193682E+01
  1.713471E+02    3.702119E+05    4.193690E+01
  1.713771E+02    3.703423E+05    4.193697E+01
  1.714071E+02    3.704728E+05    4.193705E+01
  1.714371E+02    3.706033E+05    4.193712E+01
  1.714671E+02    3.707338E+05    4.193719E+01
  1.714971E+02    3.708643E+05    4.193727E+01
  1.715272E+02    3.709949E+05    4.193734E+01
  1.715572E+02    3.711255E+05    4.193742E+01
  1.715872E+02    3.712561E+05    4.193749E+01
  1.716172E+02    3.713867E+05    4.193757E+01
  1.716472E+02    3.715174E+05    4.193764E+01
  1.716772E+02    3.716481E+05    4.193772E+01
  1.717072E+02    3.717787E+05    4.193779E+01
  1.717372E+02    3.719095E+05    4.193787E+01
  1.717672E+02    3.720402E+05    4.193794E+01
  1.717972E+02    3.721710E+05    4.193801E+01
  1.718272E+02    3.723018E+05    4.193809E+01
  1.718572E+02    3.724326E+05    4.193816E+01
  1.718872E+02    3.725634E+05    4.193824E+01
  1.719172E+02    3.726943E+05    4.193831E+01
  1.719472E+02    3.728252E+05    4.193839E+01
  1.719772E+02    3.729561E+05    4.193846E+01
  1.720072E+02    3.730870E+05    4.193853E+01
  1.720372E+02    3.732179E+05    4.193861E+01
  1.720672E+02    3.733489E+05    4.193868E+01
  1.720972E+02    3.734799E+05    4.193876E+01
  1.721272E+02    3.736109E+05    4.193883E+01
  1.721572E+02    3.737420E+05    4.193890E+01
  1.721872E+02    3.738730E+05    4.193898E+01
  1.722172E+02    3.740041E+05    4.193905E+01
  1.722472E+02    3.741352E+05    4.193913E+01
  1.722772E+02    3.742664E+05    4.193920E+01
  1.723072E+02    3.743975E+05    4.193927E+01
  1.723372E+02    3.745287E+05    4.193935E+01
  1.723672E+02    3.746599E+05    4.193942E+01
  1.723972E+02    3.747911E+05    4.193950E+01
  1.724272E+02    3.749224E+05    4.193957E+01
  1.724572E+02    3.750537E+05    4.193964E+01
  1.724872E+02    3.751850E+05    4.193972E+01
  1.725173E+02    3.753163E+05    4.193979E+01
  1.725473E+02    3.754476E+05    4.193986E+01
  1.725773E+02    3.755790E+05    4.193994E+01
  1.726073E+02    3.757104E+05    4.194001E+01
  1.726373E+02    3.758418E+05    4.194009E+01
  1.726673E+02    3.759732E+05    4.194016E+01
