# A   chi2(A)
  1.828083E+02    2.451283E+01
  1.828383E+02    2.451493E+01
  1.828683E+02    2.451703E+01
  1.828983E+02    2.451913E+01
  1.829283E+02    2.452123E+01
  1.829583E+02    2.452334E+01
  1.829883E+02    2.452544E+01
  1.830183E+02    2.452754E+01
  1.830483E+02    2.452964E+01
  1.830783E+02    2.453175E+01
  1.831083E+02    2.453385E+01
  1.831383E+02    2.453596E+01
  1.831683E+02    2.453806E+01
  1.831983E+02    2.454016E+01
  1.832283E+02    2.454227E+01
  1.832583E+02    2.454437E+01
  1.832883E+02    2.454648E+01
  1.833183E+02    2.454859E+01
  1.833483E+02    2.455069E+01
  1.833783E+02    2.455280E+01
  1.834083E+02    2.455491E+01
  1.834383E+02    2.455701E+01
  1.834683E+02    2.455912E+01
  1.834983E+02    2.456123E+01
  1.835284E+02    2.456334E+01
  1.835584E+02    2.456544E+01
  1.835884E+02    2.456755E+01
  1.836184E+02    2.456966E+01
  1.836484E+02    2.457177E+01
  1.836784E+02    2.457388E+01
  1.837084E+02    2.457599E+01
  1.837384E+02    2.457810E+01
  1.837684E+02    2.458021E+01
  1.837984E+02    2.458232E+01
  1.838284E+02    2.458443E+01
  1.838584E+02    2.458655E+01
  1.838884E+02    2.458866E+01
  1.839184E+02    2.459077E+01
  1.839484E+02    2.459288E+01
  1.839784E+02    2.459499E+01
  1.840084E+02    2.459711E+01
  1.840384E+02    2.459922E+01
  1.840684E+02    2.460133E+01
  1.840984E+02    2.460345E+01
  1.841284E+02    2.460556E+01
  1.841584E+02    2.460768E+01
  1.841884E+02    2.460979E+01
  1.842184E+02    2.461191E+01
  1.842484E+02    2.461402E+01
  1.842784E+02    2.461614E+01
  1.843084E+02    2.461825E+01
  1.843384E+02    2.462037E+01
  1.843684E+02    2.462249E+01
  1.843984E+02    2.462461E+01
  1.844284E+02    2.462672E+01
  1.844584E+02    2.462884E+01
  1.844884E+02    2.463096E+01
  1.845185E+02    2.463308E+01
  1.845485E+02    2.463520E+01
  1.845785E+02    2.463731E+01
  1.846085E+02    2.463943E+01
  1.846385E+02    2.464155E+01
  1.846685E+02    2.464367E+01
  1.846985E+02    2.464579E+01
  1.847285E+02    2.464791E+01
  1.847585E+02    2.465003E+01
  1.847885E+02    2.465216E+01
  1.848185E+02    2.465428E+01
  1.848485E+02    2.465640E+01
  1.848785E+02    2.465852E+01
  1.849085E+02    2.466064E+01
  1.849385E+02    2.466277E+01
  1.849685E+02    2.466489E+01
  1.849985E+02    2.466701E+01
  1.850285E+02    2.466914E+01
  1.850585E+02    2.467126E+01
  1.850885E+02    2.467338E+01
  1.851185E+02    2.467551E+01
  1.851485E+02    2.467763E+01
  1.851785E+02    2.467976E+01
  1.852085E+02    2.468189E+01
  1.852385E+02    2.468401E+01
  1.852685E+02    2.468614E+01
  1.852985E+02    2.468826E+01
  1.853285E+02    2.469039E+01
  1.853585E+02    2.469252E+01
  1.853885E+02    2.469464E+01
  1.854185E+02    2.469677E+01
  1.854485E+02    2.469890E+01
  1.854785E+02    2.470103E+01
  1.855086E+02    2.470316E+01
  1.855386E+02    2.470529E+01
  1.855686E+02    2.470742E+01
  1.855986E+02    2.470955E+01
  1.856286E+02    2.471168E+01
  1.856586E+02    2.471381E+01
  1.856886E+02    2.471594E+01
  1.857186E+02    2.471807E+01
  1.857486E+02    2.472020E+01
  1.857786E+02    2.472233E+01
  1.858086E+02    2.472446E+01
  1.858386E+02    2.472659E+01
  1.858686E+02    2.472873E+01
  1.858986E+02    2.473086E+01
  1.859286E+02    2.473299E+01
  1.859586E+02    2.473512E+01
  1.859886E+02    2.473726E+01
  1.860186E+02    2.473939E+01
  1.860486E+02    2.474153E+01
  1.860786E+02    2.474366E+01
  1.861086E+02    2.474580E+01
  1.861386E+02    2.474793E+01
  1.861686E+02    2.475007E+01
  1.861986E+02    2.475220E+01
  1.862286E+02    2.475434E+01
  1.862586E+02    2.475648E+01
  1.862886E+02    2.475861E+01
  1.863186E+02    2.476075E+01
  1.863486E+02    2.476289E+01
  1.863786E+02    2.476502E+01
  1.864086E+02    2.476716E+01
  1.864386E+02    2.476930E+01
  1.864686E+02    2.477144E+01
  1.864986E+02    2.477358E+01
  1.865287E+02    2.477572E+01
  1.865587E+02    2.477786E+01
  1.865887E+02    2.478000E+01
  1.866187E+02    2.478214E+01
  1.866487E+02    2.478428E+01
  1.866787E+02    2.478642E+01
  1.867087E+02    2.478856E+01
  1.867387E+02    2.479070E+01
  1.867687E+02    2.479284E+01
  1.867987E+02    2.479499E+01
  1.868287E+02    2.479713E+01
  1.868587E+02    2.479927E+01
  1.868887E+02    2.480141E+01
  1.869187E+02    2.480356E+01
  1.869487E+02    2.480570E+01
  1.869787E+02    2.480784E+01
  1.870087E+02    2.480999E+01
  1.870387E+02    2.481213E+01
  1.870687E+02    2.481428E+01
  1.870987E+02    2.481642E+01
  1.871287E+02    2.481857E+01
  1.871587E+02    2.482071E+01
  1.871887E+02    2.482286E+01
  1.872187E+02    2.482501E+01
  1.872487E+02    2.482715E+01
  1.872787E+02    2.482930E+01
  1.873087E+02    2.483145E+01
  1.873387E+02    2.483360E+01
  1.873687E+02    2.483574E+01
  1.873987E+02    2.483789E+01
  1.874287E+02    2.484004E+01
  1.874587E+02    2.484219E+01
  1.874887E+02    2.484434E+01
  1.875188E+02    2.484649E+01
  1.875488E+02    2.484864E+01
  1.875788E+02    2.485079E+01
  1.876088E+02    2.485294E+01
  1.876388E+02    2.485509E+01
  1.876688E+02    2.485724E+01
  1.876988E+02    2.485939E+01
  1.877288E+02    2.486154E+01
  1.877588E+02    2.486370E+01
  1.877888E+02    2.486585E+01
  1.878188E+02    2.486800E+01
  1.878488E+02    2.487015E+01
  1.878788E+02    2.487231E+01
  1.879088E+02    2.487446E+01
  1.879388E+02    2.487662E+01
  1.879688E+02    2.487877E+01
  1.879988E+02    2.488092E+01
  1.880288E+02    2.488308E+01
  1.880588E+02    2.488523E+01
  1.880888E+02    2.488739E+01
  1.881188E+02    2.488955E+01
  1.881488E+02    2.489170E+01
  1.881788E+02    2.489386E+01
  1.882088E+02    2.489602E+01
  1.882388E+02    2.489817E+01
  1.882688E+02    2.490033E+01
  1.882988E+02    2.490249E+01
  1.883288E+02    2.490465E+01
  1.883588E+02    2.490680E+01
  1.883888E+02    2.490896E+01
  1.884188E+02    2.491112E+01
  1.884488E+02    2.491328E+01
  1.884788E+02    2.491544E+01
  1.885089E+02    2.491760E+01
  1.885389E+02    2.491976E+01
  1.885689E+02    2.492192E+01
  1.885989E+02    2.492408E+01
  1.886289E+02    2.492624E+01
  1.886589E+02    2.492840E+01
  1.886889E+02    2.493057E+01
  1.887189E+02    2.493273E+01
  1.887489E+02    2.493489E+01
  1.887789E+02    2.493705E+01
  1.888089E+02    2.493922E+01
  1.888389E+02    2.494138E+01
  1.888689E+02    2.494354E+01
  1.888989E+02    2.494571E+01
  1.889289E+02    2.494787E+01
  1.889589E+02    2.495004E+01
  1.889889E+02    2.495220E+01
  1.890189E+02    2.495437E+01
  1.890489E+02    2.495653E+01
  1.890789E+02    2.495870E+01
  1.891089E+02    2.496086E+01
  1.891389E+02    2.496303E+01
  1.891689E+02    2.496520E+01
  1.891989E+02    2.496736E+01
  1.892289E+02    2.496953E+01
  1.892589E+02    2.497170E+01
  1.892889E+02    2.497387E+01
  1.893189E+02    2.497604E+01
  1.893489E+02    2.497820E+01
  1.893789E+02    2.498037E+01
  1.894089E+02    2.498254E+01
  1.894389E+02    2.498471E+01
  1.894689E+02    2.498688E+01
  1.894989E+02    2.498905E+01
  1.895290E+02    2.499122E+01
  1.895590E+02    2.499339E+01
  1.895890E+02    2.499556E+01
  1.896190E+02    2.499774E+01
  1.896490E+02    2.499991E+01
  1.896790E+02    2.500208E+01
  1.897090E+02    2.500425E+01
  1.897390E+02    2.500642E+01
  1.897690E+02    2.500860E+01
  1.897990E+02    2.501077E+01
  1.898290E+02    2.501294E+01
  1.898590E+02    2.501512E+01
  1.898890E+02    2.501729E+01
  1.899190E+02    2.501947E+01
  1.899490E+02    2.502164E+01
  1.899790E+02    2.502382E+01
  1.900090E+02    2.502599E+01
  1.900390E+02    2.502817E+01
  1.900690E+02    2.503034E+01
  1.900990E+02    2.503252E+01
  1.901290E+02    2.503470E+01
  1.901590E+02    2.503687E+01
  1.901890E+02    2.503905E+01
  1.902190E+02    2.504123E+01
  1.902490E+02    2.504341E+01
  1.902790E+02    2.504559E+01
  1.903090E+02    2.504776E+01
  1.903390E+02    2.504994E+01
  1.903690E+02    2.505212E+01
  1.903990E+02    2.505430E+01
  1.904290E+02    2.505648E+01
  1.904590E+02    2.505866E+01
  1.904890E+02    2.506084E+01
  1.905191E+02    2.506302E+01
  1.905491E+02    2.506520E+01
  1.905791E+02    2.506739E+01
  1.906091E+02    2.506957E+01
  1.906391E+02    2.507175E+01
  1.906691E+02    2.507393E+01
  1.906991E+02    2.507612E+01
  1.907291E+02    2.507830E+01
  1.907591E+02    2.508048E+01
  1.907891E+02    2.508267E+01
  1.908191E+02    2.508485E+01
  1.908491E+02    2.508703E+01
  1.908791E+02    2.508922E+01
  1.909091E+02    2.509140E+01
  1.909391E+02    2.509359E+01
  1.909691E+02    2.509577E+01
  1.909991E+02    2.509796E+01
  1.910291E+02    2.510015E+01
  1.910591E+02    2.510233E+01
  1.910891E+02    2.510452E+01
  1.911191E+02    2.510671E+01
  1.911491E+02    2.510889E+01
  1.911791E+02    2.511108E+01
  1.912091E+02    2.511327E+01
  1.912391E+02    2.511546E+01
  1.912691E+02    2.511765E+01
  1.912991E+02    2.511983E+01
  1.913291E+02    2.512202E+01
  1.913591E+02    2.512421E+01
  1.913891E+02    2.512640E+01
  1.914191E+02    2.512859E+01
  1.914491E+02    2.513078E+01
  1.914791E+02    2.513297E+01
  1.915092E+02    2.513517E+01
  1.915392E+02    2.513736E+01
  1.915692E+02    2.513955E+01
  1.915992E+02    2.514174E+01
  1.916292E+02    2.514393E+01
  1.916592E+02    2.514613E+01
  1.916892E+02    2.514832E+01
  1.917192E+02    2.515051E+01
  1.917492E+02    2.515271E+01
  1.917792E+02    2.515490E+01
  1.918092E+02    2.515709E+01
  1.918392E+02    2.515929E+01
  1.918692E+02    2.516148E+01
  1.918992E+02    2.516368E+01
  1.919292E+02    2.516587E+01
  1.919592E+02    2.516807E+01
  1.919892E+02    2.517027E+01
  1.920192E+02    2.517246E+01
  1.920492E+02    2.517466E+01
  1.920792E+02    2.517686E+01
  1.921092E+02    2.517905E+01
  1.921392E+02    2.518125E+01
  1.921692E+02    2.518345E+01
  1.921992E+02    2.518565E+01
  1.922292E+02    2.518785E+01
  1.922592E+02    2.519004E+01
  1.922892E+02    2.519224E+01
  1.923192E+02    2.519444E+01
  1.923492E+02    2.519664E+01
  1.923792E+02    2.519884E+01
  1.924092E+02    2.520104E+01
  1.924392E+02    2.520324E+01
  1.924692E+02    2.520545E+01
  1.924992E+02    2.520765E+01
  1.925293E+02    2.520985E+01
  1.925593E+02    2.521205E+01
  1.925893E+02    2.521425E+01
  1.926193E+02    2.521646E+01
  1.926493E+02    2.521866E+01
  1.926793E+02    2.522086E+01
  1.927093E+02    2.522307E+01
  1.927393E+02    2.522527E+01
  1.927693E+02    2.522747E+01
  1.927993E+02    2.522968E+01
  1.928293E+02    2.523188E+01
  1.928593E+02    2.523409E+01
  1.928893E+02    2.523629E+01
  1.929193E+02    2.523850E+01
  1.929493E+02    2.524071E+01
  1.929793E+02    2.524291E+01
  1.930093E+02    2.524512E+01
  1.930393E+02    2.524733E+01
  1.930693E+02    2.524953E+01
  1.930993E+02    2.525174E+01
  1.931293E+02    2.525395E+01
  1.931593E+02    2.525616E+01
  1.931893E+02    2.525837E+01
  1.932193E+02    2.526057E+01
  1.932493E+02    2.526278E+01
  1.932793E+02    2.526499E+01
  1.933093E+02    2.526720E+01
  1.933393E+02    2.526941E+01
  1.933693E+02    2.527162E+01
  1.933993E+02    2.527383E+01
  1.934293E+02    2.527605E+01
  1.934593E+02    2.527826E+01
  1.934893E+02    2.528047E+01
  1.935194E+02    2.528268E+01
  1.935494E+02    2.528489E+01
  1.935794E+02    2.528711E+01
  1.936094E+02    2.528932E+01
  1.936394E+02    2.529153E+01
  1.936694E+02    2.529375E+01
  1.936994E+02    2.529596E+01
  1.937294E+02    2.529817E+01
  1.937594E+02    2.530039E+01
  1.937894E+02    2.530260E+01
  1.938194E+02    2.530482E+01
  1.938494E+02    2.530703E+01
  1.938794E+02    2.530925E+01
  1.939094E+02    2.531147E+01
  1.939394E+02    2.531368E+01
  1.939694E+02    2.531590E+01
  1.939994E+02    2.531812E+01
  1.940294E+02    2.532033E+01
  1.940594E+02    2.532255E+01
  1.940894E+02    2.532477E+01
  1.941194E+02    2.532699E+01
  1.941494E+02    2.532921E+01
  1.941794E+02    2.533142E+01
  1.942094E+02    2.533364E+01
  1.942394E+02    2.533586E+01
  1.942694E+02    2.533808E+01
  1.942994E+02    2.534030E+01
  1.943294E+02    2.534252E+01
  1.943594E+02    2.534474E+01
  1.943894E+02    2.534697E+01
  1.944194E+02    2.534919E+01
  1.944494E+02    2.535141E+01
  1.944794E+02    2.535363E+01
  1.945095E+02    2.535585E+01
  1.945395E+02    2.535808E+01
  1.945695E+02    2.536030E+01
  1.945995E+02    2.536252E+01
  1.946295E+02    2.536475E+01
  1.946595E+02    2.536697E+01
  1.946895E+02    2.536919E+01
  1.947195E+02    2.537142E+01
  1.947495E+02    2.537364E+01
  1.947795E+02    2.537587E+01
  1.948095E+02    2.537809E+01
  1.948395E+02    2.538032E+01
  1.948695E+02    2.538255E+01
  1.948995E+02    2.538477E+01
  1.949295E+02    2.538700E+01
  1.949595E+02    2.538923E+01
  1.949895E+02    2.539145E+01
  1.950195E+02    2.539368E+01
  1.950495E+02    2.539591E+01
  1.950795E+02    2.539814E+01
  1.951095E+02    2.540037E+01
  1.951395E+02    2.540259E+01
  1.951695E+02    2.540482E+01
  1.951995E+02    2.540705E+01
  1.952295E+02    2.540928E+01
  1.952595E+02    2.541151E+01
  1.952895E+02    2.541374E+01
  1.953195E+02    2.541597E+01
  1.953495E+02    2.541821E+01
  1.953795E+02    2.542044E+01
  1.954095E+02    2.542267E+01
  1.954395E+02    2.542490E+01
  1.954695E+02    2.542713E+01
  1.954995E+02    2.542937E+01
  1.955296E+02    2.543160E+01
  1.955596E+02    2.543383E+01
  1.955896E+02    2.543607E+01
  1.956196E+02    2.543830E+01
  1.956496E+02    2.544053E+01
  1.956796E+02    2.544277E+01
  1.957096E+02    2.544500E+01
  1.957396E+02    2.544724E+01
  1.957696E+02    2.544947E+01
  1.957996E+02    2.545171E+01
  1.958296E+02    2.545395E+01
  1.958596E+02    2.545618E+01
  1.958896E+02    2.545842E+01
  1.959196E+02    2.546066E+01
  1.959496E+02    2.546289E+01
  1.959796E+02    2.546513E+01
  1.960096E+02    2.546737E+01
  1.960396E+02    2.546961E+01
  1.960696E+02    2.547185E+01
  1.960996E+02    2.547408E+01
  1.961296E+02    2.547632E+01
  1.961596E+02    2.547856E+01
  1.961896E+02    2.548080E+01
  1.962196E+02    2.548304E+01
  1.962496E+02    2.548528E+01
  1.962796E+02    2.548752E+01
  1.963096E+02    2.548977E+01
  1.963396E+02    2.549201E+01
  1.963696E+02    2.549425E+01
  1.963996E+02    2.549649E+01
  1.964296E+02    2.549873E+01
  1.964596E+02    2.550098E+01
  1.964896E+02    2.550322E+01
  1.965197E+02    2.550546E+01
  1.965497E+02    2.550770E+01
  1.965797E+02    2.550995E+01
  1.966097E+02    2.551219E+01
  1.966397E+02    2.551444E+01
  1.966697E+02    2.551668E+01
  1.966997E+02    2.551893E+01
  1.967297E+02    2.552117E+01
  1.967597E+02    2.552342E+01
  1.967897E+02    2.552566E+01
  1.968197E+02    2.552791E+01
  1.968497E+02    2.553016E+01
  1.968797E+02    2.553240E+01
  1.969097E+02    2.553465E+01
  1.969397E+02    2.553690E+01
  1.969697E+02    2.553915E+01
  1.969997E+02    2.554140E+01
  1.970297E+02    2.554364E+01
  1.970597E+02    2.554589E+01
  1.970897E+02    2.554814E+01
  1.971197E+02    2.555039E+01
  1.971497E+02    2.555264E+01
  1.971797E+02    2.555489E+01
  1.972097E+02    2.555714E+01
  1.972397E+02    2.555939E+01
  1.972697E+02    2.556164E+01
  1.972997E+02    2.556390E+01
  1.973297E+02    2.556615E+01
  1.973597E+02    2.556840E+01
  1.973897E+02    2.557065E+01
  1.974197E+02    2.557290E+01
  1.974497E+02    2.557516E+01
  1.974797E+02    2.557741E+01
  1.975098E+02    2.557966E+01
  1.975398E+02    2.558192E+01
  1.975698E+02    2.558417E+01
  1.975998E+02    2.558643E+01
  1.976298E+02    2.558868E+01
  1.976598E+02    2.559094E+01
  1.976898E+02    2.559319E+01
  1.977198E+02    2.559545E+01
  1.977498E+02    2.559770E+01
  1.977798E+02    2.559996E+01
  1.978098E+02    2.560222E+01
  1.978398E+02    2.560447E+01
  1.978698E+02    2.560673E+01
  1.978998E+02    2.560899E+01
  1.979298E+02    2.561125E+01
  1.979598E+02    2.561350E+01
  1.979898E+02    2.561576E+01
  1.980198E+02    2.561802E+01
  1.980498E+02    2.562028E+01
  1.980798E+02    2.562254E+01
  1.981098E+02    2.562480E+01
  1.981398E+02    2.562706E+01
  1.981698E+02    2.562932E+01
  1.981998E+02    2.563158E+01
  1.982298E+02    2.563384E+01
  1.982598E+02    2.563610E+01
  1.982898E+02    2.563837E+01
  1.983198E+02    2.564063E+01
  1.983498E+02    2.564289E+01
  1.983798E+02    2.564515E+01
  1.984098E+02    2.564742E+01
  1.984398E+02    2.564968E+01
  1.984698E+02    2.565194E+01
  1.984998E+02    2.565421E+01
  1.985299E+02    2.565647E+01
  1.985599E+02    2.565874E+01
  1.985899E+02    2.566100E+01
  1.986199E+02    2.566327E+01
  1.986499E+02    2.566553E+01
  1.986799E+02    2.566780E+01
  1.987099E+02    2.567006E+01
  1.987399E+02    2.567233E+01
  1.987699E+02    2.567460E+01
  1.987999E+02    2.567686E+01
  1.988299E+02    2.567913E+01
  1.988599E+02    2.568140E+01
  1.988899E+02    2.568367E+01
  1.989199E+02    2.568593E+01
  1.989499E+02    2.568820E+01
  1.989799E+02    2.569047E+01
  1.990099E+02    2.569274E+01
  1.990399E+02    2.569501E+01
  1.990699E+02    2.569728E+01
  1.990999E+02    2.569955E+01
  1.991299E+02    2.570182E+01
  1.991599E+02    2.570409E+01
  1.991899E+02    2.570636E+01
  1.992199E+02    2.570863E+01
  1.992499E+02    2.571090E+01
  1.992799E+02    2.571318E+01
  1.993099E+02    2.571545E+01
  1.993399E+02    2.571772E+01
  1.993699E+02    2.571999E+01
  1.993999E+02    2.572227E+01
  1.994299E+02    2.572454E+01
  1.994599E+02    2.572682E+01
  1.994899E+02    2.572909E+01
  1.995200E+02    2.573136E+01
  1.995500E+02    2.573364E+01
  1.995800E+02    2.573591E+01
  1.996100E+02    2.573819E+01
  1.996400E+02    2.574047E+01
  1.996700E+02    2.574274E+01
  1.997000E+02    2.574502E+01
  1.997300E+02    2.574729E+01
  1.997600E+02    2.574957E+01
  1.997900E+02    2.575185E+01
  1.998200E+02    2.575413E+01
  1.998500E+02    2.575640E+01
  1.998800E+02    2.575868E+01
  1.999100E+02    2.576096E+01
  1.999400E+02    2.576324E+01
  1.999700E+02    2.576552E+01
  2.000000E+02    2.576780E+01
  2.000300E+02    2.577008E+01
  2.000600E+02    2.577236E+01
  2.000900E+02    2.577464E+01
  2.001200E+02    2.577692E+01
  2.001500E+02    2.577920E+01
  2.001800E+02    2.578148E+01
  2.002100E+02    2.578376E+01
  2.002400E+02    2.578605E+01
  2.002700E+02    2.578833E+01
  2.003000E+02    2.579061E+01
  2.003300E+02    2.579289E+01
  2.003600E+02    2.579518E+01
  2.003900E+02    2.579746E+01
  2.004200E+02    2.579974E+01
  2.004500E+02    2.580203E+01
  2.004800E+02    2.580431E+01
  2.005101E+02    2.580660E+01
  2.005401E+02    2.580888E+01
  2.005701E+02    2.581117E+01
  2.006001E+02    2.581345E+01
  2.006301E+02    2.581574E+01
  2.006601E+02    2.581803E+01
  2.006901E+02    2.582031E+01
  2.007201E+02    2.582260E+01
  2.007501E+02    2.582489E+01
  2.007801E+02    2.582717E+01
  2.008101E+02    2.582946E+01
  2.008401E+02    2.583175E+01
  2.008701E+02    2.583404E+01
  2.009001E+02    2.583633E+01
  2.009301E+02    2.583862E+01
  2.009601E+02    2.584091E+01
  2.009901E+02    2.584320E+01
  2.010201E+02    2.584549E+01
  2.010501E+02    2.584778E+01
  2.010801E+02    2.585007E+01
  2.011101E+02    2.585236E+01
  2.011401E+02    2.585465E+01
  2.011701E+02    2.585694E+01
  2.012001E+02    2.585923E+01
  2.012301E+02    2.586153E+01
  2.012601E+02    2.586382E+01
  2.012901E+02    2.586611E+01
  2.013201E+02    2.586840E+01
  2.013501E+02    2.587070E+01
  2.013801E+02    2.587299E+01
  2.014101E+02    2.587529E+01
  2.014401E+02    2.587758E+01
  2.014701E+02    2.587988E+01
  2.015002E+02    2.588217E+01
  2.015302E+02    2.588447E+01
  2.015602E+02    2.588676E+01
  2.015902E+02    2.588906E+01
  2.016202E+02    2.589135E+01
  2.016502E+02    2.589365E+01
  2.016802E+02    2.589595E+01
